sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
39,-0.2953534640868901,0.17246555811311462,0.12886445854469777,0.08649249977343763,0.027405646690884786,0.28759457829970225,-0.002840878272848245,-0.12346444830574588,0.18438798296069725,0.13738381668407368,0.051692214351473705,0.07085239407003965,0.031225583132163327,0.0976195826879397
40,-0.3039543970125927,-0.05525851996900811,0.12902526244751897,0.08727742184966844,0.029654396292406286,0.1547693000690039,-0.20682527814734092,0.056887007030775844,0.09012474406589818,0.09195213664641051,0.035208889653353975,-0.12068080301642675,0.029784638720070828,0.1723083204506412
41,-0.321368985978816,-0.22232602337688726,0.13199434940817434,0.1198727479119081,0.01061103186009369,0.11135036578990454,0.07304433349810399,-0.023698161210999397,0.2283879248621769,0.10718066183826981,0.0581276759022212,-0.11913237264145723,0.019698406870689217,0.07439315778271924
42,-0.2497635064351854,-0.01215821134068874,0.12659522000316734,0.0608268838384327,0.00652984925060451,0.1783974616030842,-0.13801353904822117,0.10991143123126905,0.07176214735330204,0.12757042826762524,0.03435107680802673,0.03324183692481077,0.0471110718636403,0.11118689436604522
43,-0.4532045360267216,0.07254952465564041,0.13699352135741355,0.09748343753244258,0.013751748561246242,-0.043944880707473384,0.0015255992938302786,0.002928565391901705,0.19457950021976508,0.1056189559865349,0.0294985758335462,-0.04286224194240392,0.04031011127911205,0.08028281871762592
44,-0.38725122928594624,0.11477532851591528,0.14271131953974237,0.11312767222272413,-0.003865525105069325,-0.07676003841883756,-0.018328231550211883,0.09228235524839541,0.285806333542442,0.11038269492633242,0.03841360323865444,-0.04795513902113021,0.06257926553932601,0.08307090346962108
45,-0.44125673374269403,0.003579829523882461,0.1518794017853733,0.10601107568206075,0.005377052321938127,0.05174723803353221,-0.03625989421835354,-0.06836428884022867,0.25646098068631695,0.10005938006641044,0.040011639338375364,-0.08480693193501045,0.05180165846001875,0.17688597594460626
46,-0.33571437833382756,-0.04776740486048682,0.16156843657727957,0.10751517670354437,-0.017668595838904257,0.2619369051858019,-0.06641157790889712,-0.002740084594623227,0.132290881433031,0.10720772562460065,0.0353043807112143,-0.1285565391572865,0.047395783827156236,0.19749846817694502
47,-0.32875545849827,-0.0796524453608101,0.12341561725052565,0.09417560479956243,-0.012935026343475613,0.1844983901640446,-0.21826992586217106,0.08818276618094256,0.41819668976168844,0.1041957468667581,0.04074351340499923,-0.16968795506339754,0.0392842925540307,0.11510739697155714
48,-0.28117377442704955,-0.16325944381655969,0.13958184916739202,0.1072084808989796,-0.00921008625325707,0.1553692288119524,-0.015258563517974453,-0.130174990634088,0.1991613100367217,0.11962772751221593,0.028305956965379703,-0.09339573030708205,0.032517799173815226,0.10170892943053746
49,-0.26110687768331287,-0.02370547425311848,0.13806551444945156,0.13047047874212073,-0.008242665566052547,0.21469275213920225,0.08963381528089592,0.03784295561605766,-0.08013910453039563,0.08256604268064122,0.055796462894827106,-0.07520263106928701,0.035871491890538114,0.07967915826841457
50,-0.32300869394256243,-0.21437892983865095,0.1401639472467232,0.0878337990865531,-0.009756624061309943,0.2757400290552836,-0.03519891034907437,0.04634629926938483,-0.08352166136076294,0.08795116399174722,0.04123321731755229,-0.12259088210044752,0.03442534691037963,0.12272196522107347
51,-0.3286174423516915,-0.0305776015002733,0.11891568384486406,0.09276868093968255,-0.02117873931410201,0.13350802514436558,-0.18247708253356199,0.12328086877899767,0.06911070476255889,0.11463779734364812,0.03702261178678237,-0.06182567137151184,0.04705410587606683,0.16207870783192702
52,-0.28569646943133153,-0.0008070364488038022,0.13363462062567882,0.10530364602300196,-0.0013379935455691539,0.12099024322886046,0.061811432131693905,-0.14820132773674527,0.19113412639493402,0.11863465918909441,0.026101330640480893,-0.18014311480681275,0.050844380630342606,0.12636302300651142
