sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
11,0.3997706351401411,0.1897153435158563,-0.28951868190357866,0.007587007412662078,0.02569808076791001,0.13294759386191468,0.17201237413675582,-0.10528197214640658,0.00556421478957175,0.1415260133229097,-0.07682942587702932,0.01739552057205189,-0.33587459000911823,-0.020566271635154728
12,-0.438101252850862,-0.05821824135490278,-0.022029089135989166,-0.04830262556627765,-0.009375663421587476,0.0993202119089038,-0.41540178813806306,-0.037203665617388776,-0.01461627136742262,0.27783259295935064,-0.6194103597816332,0.003794351565197796,0.31594103831167625,-0.049272296583116076
13,0.25694755763261123,0.13871033354446052,-0.01951300163441272,0.055909343919706894,-0.01787799712159575,0.5953559724048694,-0.2113477562457512,-0.061177212633290734,-0.0035273553562873844,0.021633437989163347,-0.12723140399638885,0.028224523107336592,0.41433326277328797,-0.016653418893497723
14,0.2180131228939658,0.10226518672188718,0.0875097082083829,0.06579155287770712,-0.01930381411274332,0.5393923641026552,-0.19106056876419844,-0.06934989052723406,-0.013269169379872662,-0.03228033097901137,-0.13417177046282738,0.04463839480065067,0.3128682624768102,-0.0186045518659316
15,-0.0546970715053581,0.08317138341691567,-0.046616696676174324,-0.09516978222983462,0.031097872168856962,0.5390590618562634,-0.14123344575579638,-0.07978494439395219,-0.007930871964789688,0.004133001496048755,-0.061318060876395714,0.002703606284382633,0.4188789333532502,-0.014244736674008676
16,0.12596283653410878,0.06246836096953587,0.42800841635415765,-0.020007168757165975,0.03612446146687511,-0.11494496903267397,-0.37211390589194054,-0.09682341692035994,-0.026157208513520575,0.09409497021661437,-0.24525711188533378,-0.015239895624975033,-0.28989271500262953,-0.001890629495779339
17,0.017970197081983552,0.07204982961560127,0.3267774272509881,-0.03465500639497707,-0.03012309166860229,0.3099866623921081,-0.561094187573169,-0.0753412449750207,-0.008007238346883756,0.05935060378927042,-0.24693078870510138,0.03678464467613192,0.24401569798392703,-0.013504183743642373
18,0.36115237226088825,0.04112720637567832,-0.091120367879485,-0.01621070979771229,0.01781702490492469,-0.6178621883996589,-0.0012652937198662784,-0.10837498907228789,-0.01222046521124711,0.01181183118162846,-0.29801333611162567,0.011077562280340715,-0.06229667137153283,-0.04205641320642274
19,-0.38906925080376725,0.07188791888031212,0.9072261180933512,-0.017500231625495383,0.023027725377149234,0.3570438697758514,-0.009663791581676198,-0.07974331485938806,-0.019647333909083922,-0.13697564730454534,-0.22785942391346742,0.01070798018309745,0.6482852672751178,-0.019535096056369786
20,-0.048171882274244404,0.048037400445385056,1.1852748747654291,-0.03533942607602644,-0.0055227698663373286,0.03978487640043896,0.1873556899123771,-0.0912100830564315,0.008378324643230628,-0.1125145729435498,-0.22685449848688274,0.006076230931540166,0.5700663568058296,0.006244818997793777
21,0.3354598574183357,0.07265735494191164,-0.28366703447178443,-0.01098908872556617,-0.004316769650211779,0.29492475142252306,-0.41143110411228057,-0.08572985141116861,-0.042961649733267014,0.0037572533175130388,0.060232427157545725,-0.01304502118751475,0.02497624892077427,0.05188864590741068
22,-0.6094049689300369,0.015828582939625847,0.15745498014015355,-0.0344815503980804,0.015289223987726702,0.03294151837629017,0.20831451545286092,-0.06748358895162833,0.0037983602765336265,0.17682009961556608,-0.18404497981390688,0.02911697961230095,0.036455600755380624,0.002502157711040842
23,-0.16112663217051032,0.03419694376380576,0.9238935469997148,0.0008349049535585351,0.04030538228747555,0.24466746364058625,0.2298913357706989,-0.10202240004980763,-0.047788554091114585,0.016554675685518022,-0.1940041676244234,-0.0030111110897190554,0.044302498509321,-0.04951010761856535
24,-0.0640416314812492,0.04554161111955345,0.06760403942742589,-0.01397136194043791,0.05150131220684353,0.3391252219158945,0.327264513875713,-0.11381510219573757,-0.06481435575321154,-0.004493302718904982,-0.09402740721916512,-0.009999785174595297,-0.16125565544501969,-0.005252064670644763
25,-0.02641997732573853,0.14370607009658634,-0.46241605972047856,-0.004978987609029525,-0.017185347437726546,0.3585651848352707,-0.1699822765334032,-0.06472705573902689,0.017512735206945747,0.19072648433131764,-0.25838381911355035,0.033425377901587935,0.16648384555929055,0.00962566126384147
26,-0.12001656679553609,0.09114125372360185,0.07001740906650916,-0.01697872271568872,0.041229213502716106,-0.062159843956677396,-0.22043547312932596,-0.09976800670881325,-0.06166200573633293,0.20321410575047094,-0.1410442952562251,-0.018962444257529864,-0.8044180220098067,-0.02445799288433885
27,-0.05089312614997138,-0.09158387065007573,-0.29937430325401226,-0.04283596097000057,-0.013573601211516528,-0.1370474010271536,-0.23393359996908927,-0.02960652102182064,-0.001986236926702932,0.5063578734861507,-0.16992729013487257,0.04614484907397368,0.3946521929187764,-0.016943022332278942
28,0.37173314987870176,0.10569050111376026,-0.26486130318450235,0.010804915208662114,0.026594760819202867,1.1287952127402519,-0.3944616888389248,-0.10679600542570632,-0.02957963675847454,0.18250133494294435,-0.17880663049353993,-0.013995706874366732,1.0627440068618634,-0.06244971069417296
29,0.05341466868818112,0.0370619918897698,0.2562821227343277,-0.06827787078102368,0.007748619942666319,0.46047158219805706,0.07929676257248111,-0.05833280466049197,-0.009402645817065944,-0.05388123971228931,-0.28527764486266266,0.037497895760129685,0.050771365206107644,0.07938041748879138
30,0.028105301704424546,0.08963965040270919,-0.05715524661729976,-0.03426252534460297,-0.016026236955869945,0.10573523429960899,-0.11432096758770821,-0.06830298720947446,-0.023329570728654957,0.1356734819708495,-0.21024541458157617,0.025753187903881057,0.15452845213192495,-0.003978300312411628
31,0.13916262799695175,0.09884973097429446,0.5319576165203207,-0.0157132226708786,-0.007793585592066521,0.03753981307176059,-0.03110403586927171,-0.14429627542742732,-0.00840452279556138,-0.05806634999641752,-0.26926247503094114,0.007589765149745964,-0.21338061656447177,0.037463384769937665
32,0.02263540646578671,0.00693273464416292,-0.4942689493625982,0.023165473419085925,0.03596070719853882,0.17495692852940326,-0.3085145998992207,-0.029881477293347336,-0.01439093812949662,-0.033264337199735164,-0.413223896002689,0.03362638442504597,0.07141892814173517,-0.011940144858684193
33,-0.12115528207895371,0.016498465849452085,0.5414569662756674,-0.010174975764095595,0.0011149102408140764,0.19947938373401855,-0.09174477225680416,-0.09404695854624794,-0.019182083144816876,0.07667929653330216,-0.3126285443654599,-0.0025355777692927656,0.18686699208076155,-0.013819018194052957
34,-0.12494116974609332,0.07366866292807087,0.16582693120564676,-0.023168787251251155,0.016516181463206044,0.35469517313138865,-0.37006133152674536,-0.04935278992365042,-0.015778293629859646,0.2217149747018534,-0.11465388859442846,0.012501829526633423,0.7529697535979496,0.00537449828457319
35,0.04668675095702002,0.0565911584619683,-0.4996878731502309,-0.03707635462361121,0.008372925888530412,0.38729758900312244,-0.6822546578717053,-0.11009190793361252,-0.024071392570109252,0.11404873419213102,-0.2296355255940018,0.013910107049423734,0.9496047964299471,-0.02929364081813153
36,-0.1487536559420234,0.13193695243534065,-0.19363742380328908,0.00442757659966396,0.021766681629989147,0.6085517651013601,-0.18018854928681804,-0.05689739883089356,-0.006655019660344624,0.2616702807417373,-0.289384016481779,-0.02412855093585395,0.44897253002945964,-0.05872552386834469
37,0.01157555071356009,0.07276368037041854,-0.41469229661793106,-0.022954900400192463,0.0025847330094634618,0.3450130569560697,-0.5442771753350412,-0.1208338491290583,-0.02459913078514197,0.10741941391537636,-0.3547659828241824,0.03718822200464637,0.2567129733045237,-0.04519643121233201
38,0.053285291368856624,0.08621105298563274,0.4093764984772842,-0.018651535673865974,-0.0025514888682081557,-0.12546763844234604,-0.3006244475424221,-0.061471044274664585,-0.003491962065000116,0.1717613773131257,-0.41663332001013537,-0.016214801707558506,-0.6957016033916035,0.019975040218728327
39,0.08433697255308198,0.10312872669478236,0.1258245743168559,-0.0242051657183196,0.010590629713227245,-0.0763484542035204,-0.48689226418857284,-0.09529711932213192,-0.027403396292111068,-0.011550870306133151,-0.3284210875958252,0.0761295598570228,-0.060692208326824565,-0.08718555047330936
40,-0.027421331024396367,0.06808751044458843,-0.199383078389684,-0.02973254445286,0.036119499746127014,0.11650964853213362,-0.4190690493796476,-0.08238994922665963,-0.01547939363469842,-0.006768883537961429,-0.12514253587002286,0.04871376378910139,0.32791916955277267,-0.035450330293986546
41,-0.14363138548867432,0.09420964114778443,0.41666482762398743,-0.033424308229648286,-0.012436758046858343,0.20071866306914266,-0.029396024612262484,-0.0961435822430851,-0.00330365178310129,-0.05268317060403545,0.01770432003130514,0.008583954128533303,0.012706621651996652,-0.02113621054001373
42,0.021728043383072604,0.06786322155646281,0.4168814652028663,-0.025834675576805813,-0.004631750679812731,0.26462706480035625,-0.39655618048564645,-0.10989261412140677,-0.00731761909576556,0.10597237235587131,-0.19603637202665475,0.0616726081787668,-0.3181141654399985,0.0031283191757592033
43,0.1094978069742748,0.08665655050653524,0.4823476865374019,-0.019471038083738304,0.016561815697347954,0.20726396995227214,-0.39298359229751334,-0.06096938255983013,-0.004213031507389574,0.021911017966324428,-0.10400383337489867,0.054004024533189886,-0.842564623727156,0.029508260297871153
44,0.06417860955186186,0.1179730023636533,-0.22865147490189208,-0.04315971617546588,0.003462696963784812,-0.0809345473364545,-0.061318477112794034,-0.09781137376000754,-0.02675323369148647,-0.01754207083657751,0.13980303470818567,-0.0005256137400897233,-0.036693201269948406,-0.0282792390341772
45,-0.3685751920351226,-0.09233409247103125,0.19921539421695889,-0.012485995791740673,-0.03379829259769675,0.4390291029908339,-0.2585742006886013,-0.07403227319029874,0.017672530039775834,-0.03740587112249373,-0.43585196895222317,0.006864905073517724,0.3670400688780577,-0.05943450505688473
46,-0.3908261351014739,0.02052378142496382,0.4962436995565365,-0.0017292649566604257,0.021769963033793218,0.3931033123230582,-0.3336273862762833,-0.10317331474981027,0.0004249109720469886,-0.08748838613875945,-0.5369332378647659,-0.0006696365849476471,0.2678766758178913,-0.026791564579252122
47,0.3713378385868039,0.12055835014576693,-0.4162533619033939,0.00213678068235465,0.012786937033489782,0.17710134503579883,-0.4381552151250477,-0.05028503473597633,-0.026311510555007283,0.32313682267339633,-0.13003998804672331,-0.043121568771039294,-0.26013862083031825,-0.001276738694424781
48,-0.06686709558333653,0.06326615177811257,-0.362331288260235,-0.03601503193947908,0.002761634369443662,0.7363774680260751,-0.2081966118605093,-0.10596013337523631,0.009107675140388835,0.048643075389190965,-0.1688824772638151,0.04492976741781586,-0.5716638190954014,0.054317391140782906
49,0.09153610063006344,-0.015721683783663933,-0.5028143552666375,-0.06167092981169919,0.013589916164491192,0.34872185376644155,-0.20869020897564794,-0.04401297890327843,-0.02445004729523271,0.14008779888684725,-0.3974011827488755,0.030609976862177507,0.2019990013144513,-0.021697333838764127
50,0.027039682063120837,-0.01164597845818783,-0.6022910166739004,-0.06076020882841797,0.024748624517389274,0.252297207869678,-0.2390249307968151,-0.05245434876671805,-0.013483108684359903,0.12630710709648504,-0.3371189121781414,0.02830889384860094,0.35632547250334906,-0.02846717973059819
51,0.14390747037854867,0.042052420085191194,0.043588054924059316,0.019440230844406492,-0.00417740209551315,0.2109920980617862,-0.2054019835483375,-0.1039164944763489,-0.011023735822789704,-0.02723684327049205,-0.22795462322464677,-0.018243802973927133,-0.06476729763730668,-0.011782573883111123
52,-0.18028278886398105,0.0327453546509585,-0.06389126415694547,-0.0800961632761456,0.018923669799991986,-0.016281434739291195,-0.5609450971487997,-0.05274126265351709,-0.02750759245551261,0.24416170958711242,-0.013347273393347027,0.00451463057425573,0.10923320946327023,-0.011300313212399396
53,-0.15603445476724404,0.1337959946934932,0.46745506617356936,0.014154490062844735,-0.0019516515849652936,0.2187772186440446,-0.3285507823795436,-0.10434376533963885,-0.001436789584829401,-0.03086828875054823,-0.18503585962201963,0.012951823130339202,-0.09967846132001296,-0.02880085283145871
54,-0.2323645049038826,0.18286624334498489,0.1269007859799465,-0.0042762360512986625,0.01909081589416283,0.14248702730853616,-0.3814115988842777,-0.10981675934288161,-0.02200729793201272,-0.08641295214035068,-0.18959130117852785,0.010882660847572723,0.050213348105600575,-0.04131166006998794
55,0.0838443068086338,-0.040858695786762496,-0.1669237318434791,-0.047313087477438856,-0.002041865084013266,0.1726416818022351,-0.4269625793920532,-0.09433285761619101,-0.027995541517150696,0.2014525981260083,-0.22028755661516558,0.013382405844071882,-0.19418281792457462,-0.05942899630131336
