sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7
37,0.13817795614308256,-0.021244275089163676,-0.06712093472816348,0.11057889277226399,-0.0010827368064155187,-0.19223354266427412,0.050980316289541146,0.06943482308547265
38,0.17756450516405586,-0.009970825339219122,-0.07364767127383032,0.04726646372926625,-0.013824438007464508,-0.16463087456863185,0.1010884542504961,0.03865727409632866
39,0.16227534888177964,0.07119189213925405,-0.07276474583458277,0.12970133027101885,-0.011622524208703086,-0.10682801443869566,0.07248430092255434,0.11647222283777263
40,0.1842589115639764,0.05003665886149019,-0.06267889923472988,0.13674692006130004,0.014854895803409826,-0.09520633806799718,0.08667628630428426,0.07949961218784503
41,0.17109687880595698,0.02336294219332122,-0.05514516107682967,0.10009294938698186,-0.007757745092293547,-0.1420631909726175,0.13546525577731894,0.10006378361661077
42,0.16478659777340138,0.03326507525311791,-0.08445710761609164,0.12182219187904651,-0.0006281825511181588,-0.09755100756642318,0.08832246411020604,0.09173223937688603
43,0.1705827710986821,0.03857426874260597,-0.07816500956002127,0.13668480485895454,-0.025992242747756546,-0.1207377685588292,0.13076549740244997,0.07907830307887338
44,0.17163020424215022,0.02689475034597606,-0.08973882542470549,0.1367556543660346,0.027520737234503125,-0.14629951001456662,0.11751754164674733,0.09582662279441555
45,0.1700801318227208,0.0532456622691245,-0.08495450594154991,0.14020520913164158,-0.032221490784024434,-0.1261498483944827,0.12207300443955049,0.10828925996585516
46,0.1732538465872122,0.06372214102684236,-0.008007698615398923,0.11551361096453974,0.027943237867291176,-0.13641175659236315,0.14769255681667176,0.11628329103595711
47,0.15007240424266022,-0.0021308017873122283,-0.11533195561107414,0.09443922874565629,-0.010143415666753027,-0.11948138420608866,0.07700301415908337,0.042390604517094
48,0.1516787202724336,0.01634198626018536,-0.12856699388939272,0.09595762105924809,-0.00966545996744349,-0.13048386817419982,0.0834976370818339,0.06502716054501835
49,0.12346478599954389,-0.004705910133110493,-0.11321379282096308,0.07628323105200208,-0.007455928011400711,-0.15015124098607033,0.07835141379537194,0.05306374694022159
50,0.11740686066865542,0.03697592803132527,-0.07083384231436274,0.09021356900963713,-0.0063228780225964044,-0.15792244307747524,0.06885073431209164,0.020938259348718787
51,0.1594705968562311,-0.0036421374491958825,-0.11475512209717342,0.11510659621712566,-0.042006596730654204,-0.15276883008892422,0.09742573425394746,0.0861353271490559
52,0.14175195854336767,0.0028067133519025186,-0.08579417765314336,0.08012778035375831,-0.024398137713791047,-0.17149468756259573,0.058314316394914946,0.023263466869781108
53,0.09839142767968485,-0.002966738356637704,-0.12266403517589139,0.08386616826943588,-0.04026966568443269,-0.1794408678634372,0.056730681524048726,0.00492945399286247
54,0.08051407310451801,-0.04611976480210807,-0.11953009399203794,0.06992601249841826,-0.07117363876929454,-0.18306509442890936,0.039906914338838965,0.012575395267105575
55,0.13718396717192274,-0.019527088905768278,-0.13179861886658606,0.05293439945588126,-0.035634493978554595,-0.21217741130682846,0.03656171942904877,0.02107338083238595
56,0.13411793772925718,-0.0037959695450240556,-0.11951582838854158,0.06370585441666786,-0.058498464578400466,-0.16898454683200753,0.06160004416052571,0.06758364166713679
57,0.1583179070645256,0.010082469159307527,-0.0572397125185495,0.1284060149579453,0.02887826733873474,-0.14070464367934668,0.09427556695765169,0.02774464456393525
58,0.12077494457843672,0.012841292527942345,-0.07737629542606075,0.10908371462502567,-0.0007146415620773556,-0.1634419573782903,0.05707801561858772,0.08728987334973026
59,0.0885977768625818,-0.009066700483597081,-0.1259313242315282,0.10335400806608186,-0.027551200544613096,-0.13693346404108445,0.05304081385523618,0.042390405410597666
60,0.10100417271266475,0.013654639009642719,-0.1317003725770764,0.08543964014294705,-0.0192177662059253,-0.16577939911948156,0.04016883444205383,0.047215102197975
61,0.1232525338596627,-0.01321582316779664,-0.13813726885447902,0.03292278877434653,-0.025895270844087277,-0.15669219938250217,0.05934794762654671,0.040662560860977005
62,0.13042382301460484,-0.013263688454182954,-0.09694958052352988,0.11003579046770555,-0.007677088223477687,-0.1643993775650348,0.06813287959230196,0.0101320949012625
63,0.0902847427286104,-0.00545387315477109,-0.12453857622774077,0.09764792813568472,-0.03308525319816039,-0.20232101772028982,0.08104051317290441,0.02853815272716951
64,0.08971427501378863,-0.06019524724706371,-0.10050726095418419,0.03245624714334147,-0.03931189898994851,-0.20822190245916428,0.03499725749154427,0.013094973677313337
65,0.11038661825368286,-0.06519657410180182,-0.11813178120426787,0.05782699671658528,-0.034286768784919715,-0.20123103339864315,0.06084978882731,0.02678604624856428
