sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7
45,0.21674574365364657,-0.030386280111829072,-0.17652607988521724,0.22305010181643609,0.011841418458433174,-0.09461410583253023,-0.16824304080120617,0.033275248251162286
46,0.26494909708041703,-0.005087638492548803,-0.17916047407185923,0.14401540288331383,0.039052625758350064,-0.06380832348976355,-0.09239685261496816,0.03225237449027057
47,0.23776940811808225,-0.060684146302627424,-0.13674994055173162,0.21356064206764197,0.049854114674386704,-0.07988984566254664,-0.1805462179442527,0.03059159753570448
48,0.18447027788946446,-0.001523549490848885,-0.1757342461298271,0.22790018457636174,0.021747754374768915,-0.1453330284455521,-0.14398553500685482,-0.017382050611746875
49,0.18256559534557096,0.004744711591460573,-0.14575826322759358,0.22881978103915032,0.027867325114007777,-0.14673770817462858,-0.13410271553226324,-0.01839918455252071
50,0.2971887865007287,0.0015844939966389387,-0.20306823230512497,0.19174871861142745,0.02565754985454786,-0.06822111557032985,-0.1788471609608867,0.034796347675571875
51,0.1371472632471263,-0.0712925971639143,-0.14629797582529674,0.2962481191411898,0.023569194447780346,-0.10795455769658334,-0.1306331799494059,-0.07329351252743557
52,0.21572328658360382,-0.0630677350839247,-0.17327426874696206,0.2683531114489089,0.013628525645674823,-0.09406611171516155,-0.1696374806082038,-0.11613654143890396
53,0.23960072967691148,0.016046307830535365,-0.20640682255007559,0.2074167404162458,-0.010445629730608154,-0.054759736671223816,-0.10176997659503685,0.045210754879629944
54,0.2231590499773939,0.0204652146137366,-0.21124015533643428,0.26127606222740457,-0.01465240290537671,-0.08061208613301556,-0.1206717471911811,0.04997625040349882
55,0.2092673205469429,-0.007972985389207345,-0.15766644869771462,0.12092635658048641,0.031011800990737685,-0.07489906319006132,-0.15602681308430702,-0.03693756641668714
56,0.1764172858430436,0.022527956236622744,-0.19252048555167858,0.18648210526362857,0.03727369387927607,-0.04525284121151428,-0.17418804786229958,0.031374871086023645
57,0.2636873697024724,-0.010073295280240247,-0.16391790656863583,0.28046824218120653,-0.00361707204811688,-0.09948692047748214,-0.12393240491393608,-0.09753472206581827
58,0.23523680055027946,-0.06704594354176906,-0.1989565234776703,0.2444908253837494,0.028645229301940293,-0.0913118786957421,-0.1419151537454438,-0.05421636858190735
