sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13,celltype_14,celltype_15,celltype_16,celltype_17,celltype_18,celltype_19
10,0.18390668850808858,0.2576599085430184,0.00909022203294475,0.034345789712220326,0.040230302585600904,-0.08283960266408441,-0.09877843281467624,-0.20163787308970404,0.06887589877798496,-0.022572836762395465,0.11741620207711466,-0.1022391916723352,0.04861070399187088,-0.2320187454994403,-0.04121987931970857,0.002353097265757419,-0.05951194390048572,-0.008895807806713098,0.05927890471319638,-0.12476782052577937
11,0.17267739665376944,0.3100510802761265,0.07241251297057842,0.061358430287347665,0.07344532595787799,-0.15901015908136096,0.05639630920121707,0.18227912592644013,0.15861296495344618,-0.09713342078954336,0.14082062122665712,-0.10072765450409217,-0.014811730155541126,0.1321575188570335,0.040806836813751926,0.09767060195866012,-0.04944352109842858,-0.01817617960136007,0.11293518700266529,-0.07100884195937993
12,0.08824842125890649,0.2930859994762458,0.046619911305940676,0.025103838049699793,0.11224221104155073,-0.23482701285490068,-0.06385880111580634,0.22377851943396543,0.12219969165830344,-0.03895359921048211,0.1272234816279135,-0.11621728832408025,0.11098768803015069,0.021851733826837208,0.009354133633584723,-0.07367001241280667,0.007793389482549754,0.006114573136110698,0.21410276887117946,-0.11570700413113506
13,0.12510159378964217,0.2772506203610436,-0.00467231664442173,0.03986507361668678,0.06227347481518748,-0.17360588188431475,0.009444386533949434,-0.02619746768890995,0.07705505320657725,-0.05385241992276421,0.09838130064430019,-0.18050567415011645,0.15139378751302146,-0.16890405269243303,-0.025113589922921155,-0.05616536141785171,-0.055099086338745176,0.0373383030251298,-0.008181761865577444,-0.06107986952320762
14,0.04791732760626548,0.23162687839356103,0.012813230814705884,0.02460416083514904,0.03894081163468866,-0.23166300186813016,-0.03714919931966494,0.012743656192051924,0.09279749917296184,-0.17721085203606565,0.08263288911087084,-0.06430229881232519,-0.019004524609029384,-0.237743447472402,0.034005987707429984,-0.07053944251325006,-0.05050157105449617,0.00641288316202912,0.12480338534137798,-0.0353209071086297
15,0.10243328788444547,0.30823715691062037,-0.03914590332248917,0.03713164501667248,0.10567340361974668,-0.1540629806324117,0.10373718065197478,0.06556292493573303,-9.957818284726436e-05,-0.05121306407279622,0.034922401787244324,-0.22225118992915274,0.06631027260443909,0.12886917127344963,-0.08014155696521312,-0.07722176627041871,-0.09951339260232765,-0.051934951008474436,-0.011305450026505121,-0.17188750710593043
16,-0.07766736783549734,0.29057110931535113,-0.07099156177482625,0.02078614696123399,0.014470951453130243,-0.07086999344384437,-0.04645557027239175,-0.16703668189369064,-6.0982452849639074e-05,-0.13816823739034334,0.06795341397894819,-0.0903307081292063,-0.037415841493749276,-0.03382829377412276,-0.008269869754711128,-0.05249458193780972,-0.0783364074843079,-0.03187560227163892,0.12817862294956148,-0.15438044636543144
17,0.2864338717314204,0.27545366385501185,-0.009558169710318669,-0.022870461508735267,0.08773083690878801,-0.28528452806026566,0.32047403559182996,-0.012740868402134673,0.11171273591098964,-0.025955407561374363,0.04895380312987036,-0.18749809717040883,0.022694781709401875,-0.051465946902709815,-0.08507971500730195,0.03994522909243644,-0.08617339575796132,-0.032179558919571895,0.01622754903542673,-0.10850346323287582
18,0.01673048727952093,0.2653634674954987,-0.007973938754011867,0.02079876553444021,-0.0025050852598901686,-0.20398983361666712,-0.18598718769782727,-0.1535497784499949,0.0677785984833354,-0.13847774470029103,0.13656262614888587,-0.24389465944538274,0.01727603737620022,-0.17547779455133314,-0.11032336719483017,-0.06701685989846815,-0.09894548170532036,-0.0693276455426318,0.16148125635481972,-0.1109318321454727
19,0.13419274972188144,0.23132109949755736,-0.05378084350824848,-0.015199770983626348,0.10713828475598049,-0.0935114526814942,-0.016625467519578205,-0.12125396665874072,0.07962618574922821,-0.07252294763262546,0.05944753260036483,-0.23471210516048116,-0.10314788507863244,-0.11500684043059559,-0.07234772500001092,-0.04562017181964789,-0.11424484687473768,-0.08832649676949333,-0.1293531927119693,-0.09532623523616601
