sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
27,-0.13101717890895856,0.03504146269839121,0.043120127935579046,0.01700887343323238,-0.01096731475874953,0.01965695666931428,-0.09129772285515363,0.3751618100610615,0.17622828858747613,0.006570385613142717,0.007121111249505316,-0.00930365098426331,0.013899051967274745,-0.016043058792970775
28,-0.15830258362643018,-0.01305892032095049,0.01922301712177805,0.02134217819876996,-0.010993112154644468,0.02077132222857419,-0.08287290850428138,-0.004554751161747279,0.02613988576403821,0.020800964023241365,0.0033105254869389977,-0.024024488223260455,0.022917872660575704,-0.030485467438654417
29,-0.03383756533460224,0.011831875104252865,0.046862735940442046,0.03517819870689762,0.01048497892876183,0.019600724048202352,0.030282555079691038,0.094317033970099,0.1433628754077465,0.019215118712730392,0.011189580035699009,0.014764758085874859,0.04258851357130113,0.024394734461938766
30,-0.020080356336818615,0.028709275256799553,0.043299976476098664,0.03783064163029815,0.012244683961603532,0.028840830611125676,0.08229826952895314,0.04344193637495711,0.08221276000068525,0.02879003130894348,0.01979829826888539,0.04369935213382821,0.027776408709904544,0.008337002996589585
31,-0.06946587692607176,0.04511567765775784,0.04840795409238312,0.04229155367400366,-0.003546252594839779,-0.08960042212870438,0.0599210712464889,-0.015106575722295814,0.11471067064421779,0.020905806463210334,0.023981474890069115,-0.008102204535185785,0.03432610993379137,0.04166531810384739
32,-0.12432303990264462,0.04647973200970862,0.043009723965771095,0.02557440495912991,0.014017468651076804,-0.02844364513310585,0.09619066820014378,-0.0434397154451334,0.11074889172433466,0.03878670777218294,0.029776365445952177,-0.033346478134003786,0.03869609188118951,0.04576120770219905
33,-0.1641199272738838,0.04671762412426597,0.0549503020331147,0.04512834964256188,-0.0016463565738020873,-0.07358639016328486,0.05271915258945053,0.1302053191129836,0.17079427459807928,0.015167081083809314,0.01840677362591786,0.01054405092284456,0.03108721644985325,0.03841589296932204
34,-0.0902750556951524,0.07051358950401396,0.04618916404946021,0.036279350352040954,0.009452147830804747,-0.02796084841997965,-0.11476079486961864,0.07979196926660055,0.04945187249486718,0.03259910845067098,0.02720529097469419,-0.011581880082925395,0.03700747820330936,0.004047931299516493
35,-0.14613055730011182,0.0232560013736576,0.0431415235764277,0.03305094348346532,-0.015354179182766868,-0.006078535735616366,0.05097097351114518,-0.041987943108097406,0.06556514662637644,0.013817151671041585,0.007576359600406434,0.0406634838888126,0.026045685441684275,0.033058391061802764
36,-0.11825569614266833,0.013393164681921782,0.030683744227645297,0.016544192015197797,0.003239765976586457,0.01770128626946287,-0.04996321548786947,-0.005296406603330145,0.04823102042332677,0.013242240743054126,0.012039514740587188,-0.016832881548915764,0.018670924851277724,-0.014752315763197415
37,-0.03827123421853243,0.0411995761659262,0.03379379669502421,0.023195824488846724,-0.021743316770465655,0.029370923386621672,-0.026712658861013077,0.052618439150137274,0.03270503741123895,0.019676940155254303,0.010569317934004391,-0.012075152924134532,0.019560943872002773,-0.0006732235743969697
38,-0.09887414160812177,-0.049315409821389315,0.030339840328740274,0.02662802849322479,0.0022583606775925893,-0.12949296556731452,-0.038627579100290264,0.10582067476015258,0.09443954050643664,0.002602189602580038,0.0026819798995682295,0.010578135570832986,0.016341287040948293,0.008162741287935522
39,-0.10100897363504947,0.015413691318308833,0.045322254183457804,0.022710626594351357,-0.007026796277867518,0.0447684000196772,-0.017136410593980297,0.11540227248713393,0.011148771636194784,0.0032692772626951153,0.013388758434654468,-0.017667229721003683,0.02283889938232799,-0.003774575440682256
40,-0.13721629279258252,0.005665263300276311,0.03989013664954649,0.04805976919052176,0.00781877789385072,0.08171323879811514,-0.0008296755409909596,0.030250296121666208,-0.0031616011433641556,0.0267925850876068,0.0200490774989989,-0.007357193710541497,0.03788008990426841,-0.052932819291673934
41,-0.15487787090690874,0.050327986728718056,0.051542102602012974,0.023497366853623004,0.0011431847610543007,-0.016396450849347148,-0.052607773719654,0.09356013522237511,0.027612668762405146,0.027306604897703004,0.018215927200546406,-0.03522866435859056,0.026926866423337418,0.041485420696154865
42,-0.16133729112907957,0.029498394443286422,0.05840542884639159,0.04552500036492832,0.005799858083713767,0.03959345381263226,-0.01260443403765923,-0.04035909770056364,0.019708911473162786,0.02181631962070762,0.023414439975925447,-0.025216536015551235,0.03728942815442032,0.03589513266967027
43,-0.11543808005209899,0.003113806165752627,0.03555735240112947,0.020332036711799777,-0.005580721404581065,0.04789102937092545,0.020413322928458117,0.2073187931803369,0.06952346642596333,0.02148746539609736,0.008862165589221132,-0.05210704984769028,0.019468240279319992,0.01555958727233351
