feature,cell_type,bmi_slope_standardized_mean,bmi_slope_standardized_hdi_low,bmi_slope_standardized_hdi_high,bmi_slope_per_unit_mean,bmi_slope_per_unit_hdi_low,bmi_slope_per_unit_hdi_high,prob_positive,prob_negative,prob_sig_0.1,prob_sig_0.2,prob_sig_0.3,bmi_slope_prob_gt_0.05,bmi_slope_prob_gt_0.1,bmi_slope_prob_gt_0.15,bmi_slope_prob_gt_0.2,bmi_slope_prob_gt_0.3,bmi_slope_evidence_0.1,bmi_slope_evidence_0.2,bmi_slope_evidence_0.3,bmi_slope_credible,bmi_slope_direction,effect_size_category,tier1_large_credible,tier2_medium_credible,tier3_any_credible
NK_CELLS||Lipid_Peroxidation_Signature,NK CELLS,-0.009,-0.037,0.017,-0.0020169595804828,-0.0082919449419849,0.0038098125409119,0.2345,0.7655,0.0,0.0,0.0,0.00525,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||MAPK_Signaling_Signature,NK CELLS,-0.009,-0.038,0.018,-0.0020169595804828,-0.0085160515620385,0.0040339191609656,0.23275,0.76725,0.0,0.0,0.0,0.006875,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Microbiome_Response_Signature,NK CELLS,-0.011,-0.04,0.017,-0.0024651728205901,-0.0089642648021458,0.0038098125409119,0.1995,0.8005,0.000375,0.0,0.0,0.009875,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Migration_Signature,NK CELLS,-0.01,-0.039,0.018,-0.0022410662005364,-0.0087401581820922,0.0040339191609656,0.211125,0.788875,0.00025,0.0,0.0,0.008375,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Mitochondrial_Function_Signature,NK CELLS,-0.008,-0.036,0.02,-0.0017928529604291,-0.0080678383219312,0.0044821324010729,0.25975,0.74025,0.000125,0.0,0.0,0.00575,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||NCR_Signature,NK CELLS,-0.008,-0.037,0.02,-0.0017928529604291,-0.0082919449419849,0.0044821324010729,0.251375,0.748625,0.0,0.0,0.0,0.004875,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||NF_kB_Signaling_Signature,NK CELLS,-0.01,-0.037,0.018,-0.0022410662005364,-0.0082919449419849,0.0040339191609656,0.212125,0.787875,0.0,0.0,0.0,0.008125,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||NK_Cell_Exhaustion_Signature,NK CELLS,-0.009,-0.036,0.02,-0.0020169595804828,-0.0080678383219312,0.0044821324010729,0.238875,0.761125,0.0,0.0,0.0,0.006125,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||NK_Cell_Identity_Signature,NK CELLS,-0.008,-0.036,0.022,-0.0017928529604291,-0.0080678383219312,0.0049303456411802,0.25525,0.74475,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||NK_Cell_Maturation_Signature,NK CELLS,-0.009,-0.039,0.019,-0.0020169595804828,-0.0087401581820922,0.0042580257810192,0.233625,0.766375,0.0,0.0,0.0,0.005875,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||NK_Development_Signature,NK CELLS,-0.009,-0.038,0.019,-0.0020169595804828,-0.0085160515620385,0.0042580257810192,0.238625,0.761375,0.0,0.0,0.0,0.005625,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Notch_Signaling_Signature,NK CELLS,-0.01,-0.041,0.017,-0.0022410662005364,-0.0091883714221994,0.0038098125409119,0.215,0.785,0.0,0.0,0.0,0.008625,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Oxidative_Stress_Response_Signature,NK CELLS,-0.009,-0.036,0.02,-0.0020169595804828,-0.0080678383219312,0.0044821324010729,0.2415,0.7585,0.000125,0.0,0.0,0.0065,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||PI3K_AKT_Signaling_Signature,NK CELLS,-0.01,-0.04,0.017,-0.0022410662005364,-0.0089642648021458,0.0038098125409119,0.21075,0.78925,0.0,0.0,0.0,0.00825,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Senescence_Signature,NK CELLS,-0.009,-0.039,0.018,-0.0020169595804828,-0.0087401581820922,0.0040339191609656,0.237,0.763,0.0,0.0,0.0,0.007875,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||TGF_Beta_Signaling_Signature,NK CELLS,-0.011,-0.042,0.017,-0.0024651728205901,-0.0094124780422531,0.0038098125409119,0.206,0.794,0.0,0.0,0.0,0.01275,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Tissue_Residency_Signature,NK CELLS,-0.01,-0.037,0.019,-0.0022410662005364,-0.0082919449419849,0.0042580257810192,0.214625,0.785375,0.0,0.0,0.0,0.007125,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Type_I_Interferon_Response_Signature,NK CELLS,-0.012,-0.043,0.017,-0.0026892794406437,-0.0096365846623067,0.0038098125409119,0.184125,0.815875,0.000125,0.0,0.0,0.015625,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Wnt_Signaling_Signature,NK CELLS,-0.01,-0.038,0.018,-0.0022410662005364,-0.0085160515620385,0.0040339191609656,0.21625,0.78375,0.0,0.0,0.0,0.007625,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||Wound_Healing_Support_Signature,NK CELLS,-0.008,-0.037,0.02,-0.0017928529604291,-0.0082919449419849,0.0044821324010729,0.24775,0.75225,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||mTOR_Signaling_Signature,NK CELLS,-0.01,-0.038,0.019,-0.0022410662005364,-0.0085160515620385,0.0042580257810192,0.20575,0.79425,0.0,0.0,0.0,0.01075,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
NK_CELLS||p53_Pathway_Signature,NK CELLS,-0.009,-0.04,0.019,-0.0020169595804828,-0.0089642648021458,0.0042580257810192,0.223,0.777,0.000125,0.0,0.0,0.008375,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
T_CELLS||Adipokine_Signaling_Signature,T CELLS,0.07,0.036,0.105,0.0156874634037552,0.0080678383219312,0.0235311951056328,0.999,0.001,0.040125,0.0,0.0,0.89475,0.040125,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Apoptosis_Regulation_Signature,T CELLS,0.07,0.035,0.103,0.0156874634037552,0.0078437317018776,0.0230829818655255,0.99875,0.00125,0.037,0.0,0.0,0.892,0.037,0.001,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Autophagy_Regulation_Signature,T CELLS,0.071,0.037,0.106,0.0159115700238088,0.0082919449419849,0.0237553017256865,0.9995,0.0005,0.04625,0.000125,0.0,0.9115,0.04625,0.000625,0.000125,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Cell_Migration_Signature,T CELLS,0.069,0.034,0.102,0.0154633567837015,0.0076196250818239,0.0228588752454719,0.999125,0.000875,0.03075,0.0,0.0,0.88575,0.03075,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Cell_Proliferation_Signature,T CELLS,0.069,0.034,0.105,0.0154633567837015,0.0076196250818239,0.0235311951056328,0.997125,0.002875,0.03175,0.0,0.0,0.873875,0.03175,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Chemokine_Production_Signature,T CELLS,0.067,0.031,0.103,0.0150151435435943,0.006947305221663,0.0230829818655255,0.9965,0.0035,0.021625,0.0,0.0,0.856625,0.021625,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Chronic_Activation_Signature,T CELLS,0.071,0.037,0.106,0.0159115700238088,0.0082919449419849,0.0237553017256865,0.99925,0.00075,0.04625,0.0,0.0,0.90925,0.04625,0.000625,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Complement_Activation_Signature,T CELLS,0.068,0.032,0.101,0.0152392501636479,0.0071714118417166,0.0226347686254182,0.998125,0.001875,0.025,0.0,0.0,0.872125,0.025,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Costimulation_Signature,T CELLS,0.071,0.037,0.107,0.0159115700238088,0.0082919449419849,0.0239794083457401,0.9995,0.0005,0.049,0.0,0.0,0.908875,0.049,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Cytotoxic_Function_Signature,T CELLS,0.069,0.033,0.103,0.0154633567837015,0.0073955184617703,0.0230829818655255,0.99775,0.00225,0.0335,0.0,0.0,0.889125,0.0335,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||DNA_Repair_Signature,T CELLS,0.069,0.032,0.102,0.0154633567837015,0.0071714118417166,0.0228588752454719,0.998,0.002,0.03475,0.0,0.0,0.884625,0.03475,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||ER_Stress_Response_Signature,T CELLS,0.073,0.037,0.107,0.0163597832639161,0.0082919449419849,0.0239794083457401,0.99975,0.00025,0.05475,0.0,0.0,0.9175,0.05475,0.00175,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Fatty_Acid_Oxidation_Signature,T CELLS,0.074,0.037,0.108,0.0165838898839698,0.0082919449419849,0.0242035149657937,0.9995,0.0005,0.06175,0.0,0.0,0.928875,0.06175,0.001125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Glycolysis_Signature,T CELLS,0.071,0.036,0.108,0.0159115700238088,0.0080678383219312,0.0242035149657937,0.9995,0.0005,0.052375,0.0,0.0,0.903375,0.052375,0.00125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Hypoxia_Response_Signature,T CELLS,0.073,0.039,0.109,0.0163597832639161,0.0087401581820922,0.0244276215858474,0.9995,0.0005,0.06425,0.0,0.0,0.925375,0.06425,0.0015,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Inflammatory_Response_Signature,T CELLS,0.07,0.035,0.107,0.0156874634037552,0.0078437317018776,0.0239794083457401,0.998,0.002,0.0415,0.0,0.0,0.89175,0.0415,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||JAK_STAT_Signaling_Signature,T CELLS,0.07,0.035,0.105,0.0156874634037552,0.0078437317018776,0.0235311951056328,0.999,0.001,0.0425,0.0,0.0,0.900125,0.0425,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Lipid_Metabolism_Signature,T CELLS,0.072,0.035,0.105,0.0161356766438625,0.0078437317018776,0.0235311951056328,0.99925,0.00075,0.051,0.0,0.0,0.915875,0.051,0.000625,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||MAPK_Signaling_Signature,T CELLS,0.072,0.039,0.108,0.0161356766438625,0.0087401581820922,0.0242035149657937,0.999375,0.000625,0.054875,0.0,0.0,0.921875,0.054875,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Memory_Formation_Signature,T CELLS,0.069,0.034,0.104,0.0154633567837015,0.0076196250818239,0.0233070884855792,0.999,0.001,0.034875,0.0,0.0,0.888875,0.034875,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Mitochondrial_Function_Signature,T CELLS,0.073,0.038,0.109,0.0163597832639161,0.0085160515620385,0.0244276215858474,0.99975,0.00025,0.0635,0.0,0.0,0.92475,0.0635,0.0015,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||NF_kB_Signaling_Signature,T CELLS,0.07,0.034,0.106,0.0156874634037552,0.0076196250818239,0.0237553017256865,0.998,0.002,0.03775,0.0,0.0,0.889625,0.03775,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Oxidative_Stress_Response_Signature,T CELLS,0.071,0.037,0.106,0.0159115700238088,0.0082919449419849,0.0237553017256865,0.99875,0.00125,0.046125,0.0,0.0,0.911125,0.046125,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||PI3K_AKT_Signaling_Signature,T CELLS,0.07,0.035,0.104,0.0156874634037552,0.0078437317018776,0.0233070884855792,0.998125,0.001875,0.0375,0.0,0.0,0.894,0.0375,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Senescence_Signature,T CELLS,0.07,0.034,0.104,0.0156874634037552,0.0076196250818239,0.0233070884855792,0.9995,0.0005,0.0395,0.0,0.0,0.899625,0.0395,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||TCR_Signaling_Signature,T CELLS,0.07,0.035,0.103,0.0156874634037552,0.0078437317018776,0.0230829818655255,0.9995,0.0005,0.03525,0.0,0.0,0.891625,0.03525,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||T_Cell_Activation_Signature,T CELLS,0.071,0.036,0.104,0.0159115700238088,0.0080678383219312,0.0233070884855792,0.99925,0.00075,0.040375,0.0,0.0,0.90175,0.040375,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||T_Cell_Identity_Signature,T CELLS,0.071,0.038,0.105,0.0159115700238088,0.0085160515620385,0.0235311951056328,0.999375,0.000625,0.0415,0.0,0.0,0.902,0.0415,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||Type_I_Interferon_Response_Signature,T CELLS,0.065,0.029,0.102,0.014566930303487,0.0064990919815557,0.0228588752454719,0.9945,0.0055,0.0195,0.0,0.0,0.831125,0.0195,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||mTOR_Signaling_Signature,T CELLS,0.071,0.036,0.107,0.0159115700238088,0.0080678383219312,0.0239794083457401,0.999,0.001,0.0445,0.0,0.0,0.894625,0.0445,0.000625,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
T_CELLS||p53_Pathway_Signature,T CELLS,0.069,0.032,0.103,0.0154633567837015,0.0071714118417166,0.0230829818655255,0.998,0.002,0.0335,0.0,0.0,0.88725,0.0335,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
