sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13,celltype_14,celltype_15,celltype_16,celltype_17,celltype_18,celltype_19
2012,0.053773927576623116,0.16704171034311896,0.009960486394533412,-0.0017010810024701293,0.0392612333120787,-0.08983125898601299,0.11445211653451655,0.08495426683883228,-0.009129475347571777,0.0663788945550625,0.014602091471110783,-0.04197327487649091,0.1627636037124551,0.10497149161709837,-0.010425970200915074,-0.002834885902735383,-0.006254285910452123,0.019409816644510476,0.029623875245745557,-0.023769550126167514
2013,0.0616330028097636,0.16084494984374345,0.024762839045666136,-0.00048060401149326536,0.03195385103093596,-0.0782694553826541,0.13072767974174654,-0.033663433814075584,-0.0020252919591136546,0.01608469758642993,0.02697513395047597,-0.05958481944445817,0.18033980212420006,-0.1318317194358736,0.02191900140370342,-0.007201535940651231,-0.01809326749440662,0.009814561158861328,0.0889434615348003,-0.027107012453917573
2014,0.12721917953209877,0.21987445874601044,0.0341993112521518,0.013756284785531366,0.056559564833664894,-0.055815808427919,0.08400946626741103,0.017046327106465257,0.05517829450180526,0.04860851111335128,0.04084414183913698,-0.01227335093608151,-0.2169345659552749,0.11068203768116375,0.033585428316855334,-0.019685349413827637,0.0425026442207928,0.06570915829260275,0.08274241660586183,-0.0002830300113680256
2015,0.04746510464908381,0.1997833772662454,0.020820552519960688,0.011872070866552231,0.03213594220000184,-0.08610426464974538,0.10188758038644245,-0.12217187762048373,0.024317369106521252,0.008177029752890995,0.02434795304065363,-0.027334452541709,0.17841591215158073,-0.027247752064181358,0.021724096385712245,0.027533158398072372,0.01599773783695088,0.06295440972910347,0.14353989337688355,-0.015519283746970253
2016,0.11215975311269573,0.16529309209630177,0.03314281553416605,0.008112812233574917,0.03714921554561713,-0.07977752133379518,-0.014761270588056445,0.05901828528426957,0.004405508154294389,0.10299728753706772,0.038162502106385374,-0.03098315024554945,0.1337975241289279,0.14958982346310384,0.035624162631464944,0.0014966521372395828,0.00361712291908906,0.007468909703644758,-0.010684828491926628,-0.014892310871145242
2017,0.07170907473654653,0.1612010746318068,0.02491311099955644,-0.0007241765966563972,0.03455642567000682,-0.12963724685592334,0.07580249580504311,-0.18714781776444636,0.035865372810315245,0.051083396906410006,0.04362228388918887,-0.033733554159541185,-0.09302747187875302,-0.18995557280450964,0.0331243294135311,0.003814050331966384,0.0052755644247518465,0.013089128710212708,0.10105865647219311,-0.036130554770203736
2018,0.10489298051549245,0.16651100427268584,0.009765252262047004,0.014843457394043516,0.04380475660091168,-0.1291517441465966,0.015560731962687795,0.3232760699425469,0.018771240879361932,0.06487165041652493,0.011688565923166357,-0.03231312726458394,0.12240402291941481,-0.08220630033428185,0.033244214443758455,-0.003483311427567637,-0.010374182853776238,0.03463285717305085,0.03547599272338114,-0.022447629261216705
2019,0.039834434360597165,0.151725708960034,0.01186975297399026,-0.023070561362289136,0.019166396958849426,-0.07697920369188238,0.0961051506533169,0.09449300247166073,0.01798124073384697,0.02984791812184743,0.019147632753980116,-0.07732392312720313,0.11102813951598088,-0.03858930844257246,0.005984664788220221,-0.012120751733637148,-0.012243034555956248,-0.009228536232917209,0.04516964285687597,-0.03752875500621502
2020,0.051284918125974736,0.17068821981264143,0.007793920993597897,0.0011047505109197157,0.024028808905146536,-0.12526342340966,-0.04688435930410563,-0.13887882382880046,0.010589861256139782,0.01712612697003548,-0.004273649172434378,-0.07014354362381064,-0.09477784857850907,-0.12228881003421352,-0.0017373599570200417,-0.022832878388769934,-0.020268400598868874,0.016700471589950035,0.028610660955368804,-0.03027786993118595
2021,0.03349795909911696,0.15616133101553428,-0.011570541266678176,-0.01244313235780941,0.004026569477157512,-0.11555308148859332,0.10271872420711714,0.055526236725792696,0.021475636850272067,0.005182378352877862,0.011011412415486794,-0.07417871791935331,0.050563277228621875,-0.054422829499259355,-0.009414008037559264,-0.05879085212777555,-0.027006698971587938,-0.019382280918392388,0.02852236261447368,-0.060197434017121694
2022,0.03705435789685125,0.13677156802079038,-0.0064127083832439796,-0.03407996957192653,0.007147843607783076,-0.13089687723045365,-0.051262252534666215,-0.11271049601799758,-0.012672774993795637,0.010118876967936227,-0.01767216031513802,-0.06458467348720472,-0.06006805702390534,-0.17374301889688912,0.00041273447592869033,-0.030578254818816233,-0.020525710102797683,0.0022382355617036496,0.008693309222731585,-0.04847641776163449
2023,0.033613595872067574,0.15002697904480308,-0.03110864650092618,-0.018118486890802137,-0.014037901661769539,-0.16233604593954393,-0.1295435150248441,0.007515022784290383,-0.013188056913742903,-0.012779329314641236,-0.00034945445819562415,-0.0775367630248376,-0.08957273185723354,-0.0337706342253416,-0.028049283288564528,-0.05328655686251885,-0.03762960170467292,-0.017531830103478252,0.0353932558316415,-0.07326167717500189
2024,0.0436840186010487,0.11047643065006993,-0.02123003028306964,-0.0479220041144113,0.024567554480701928,-0.11446924825891602,0.21013725276625564,-0.1469780569375995,-0.03507840418300458,-0.00544165507652919,-0.029232814337846198,-0.08228169622138534,0.05104839993316141,-0.21208484114476006,-0.03267229811947288,-0.03573148347773681,-0.052794005552221725,-0.02362918340606871,0.037250273300892096,-0.06678033733831915
2025,-0.002869220777630602,0.14338689742104052,-0.0030622156892367255,-0.018799718349039412,0.03645450442894967,-0.11416601012712306,0.02614836991555673,-0.019849900573116735,0.012665507429307528,0.005928549245394831,-0.019305687127198257,-0.06702583731624473,-0.016326834972290562,0.16805692826019059,-0.02646877124355959,-0.05864955319021245,-0.03939121625603157,-0.011269280579815697,0.05576180164653054,-0.04644761083088673
2026,0.03213398200592614,0.16409022371651766,-0.02642211546585356,-0.036378035730385026,-0.03391848951146038,-0.16247206624611002,-0.030104337072281648,-0.06561396085111171,0.018324987546112927,0.008696757786154582,-0.0023232358476564874,-0.09052071728265328,0.030910896484219557,-0.007476403631755093,-0.0014956189170767507,-0.036744975124473,-0.029558110188820465,-0.008961721684597005,0.0517922026778644,-0.06398554736845934
2027,0.049740635505808574,0.12168859313329898,-0.0026210136350522917,-0.023704106949529458,0.01942784008057077,-0.11883109134764307,-0.027540167460483593,-0.2553057170175989,0.002114678334595056,0.015856319395024115,-0.012501827642125013,-0.0660534362256736,0.02302027252613666,-0.051759365374196675,-0.01638049463512706,-0.04579127451311084,-0.028094197630507297,-0.017271466968064225,0.01950876914181395,-0.06969018567005882
2028,0.0566621124116719,0.17146182930919404,-0.040358804427953275,-0.020345954507577115,-0.03355523217695608,-0.14478153510396116,0.03526892617296054,0.03639415791009824,-0.007131765065895151,0.002462602136661234,-0.016951303396693766,-0.0761979115502464,-0.11819407778755549,-0.02535952764585699,-0.011672507237746734,-0.03691867578082448,-0.04038778613679894,-0.006012604960015895,0.036489125501230575,-0.07714413524702685
2029,0.015283667946856976,0.131131628917366,-0.025938283797699073,-0.03534421020564885,0.02347769589950388,-0.12416871995374743,-0.03454040328935018,0.3317176058364103,-0.004273486381002814,0.0056948366840412195,-0.011501575031409946,-0.06543020182068716,0.2126796369357581,-0.18106175756584722,-0.006947318300758453,-0.05378621639838843,-0.02830581682328698,-0.01997329700350257,0.003960021825505535,-0.05523411377166907
2030,0.05115595494044982,0.12799028325299125,-0.015196944274676666,-0.020075410460435095,0.013484334975792375,-0.12072471070064926,0.004054474638415956,0.2295722016710411,-0.007048699516080287,0.02906973001371564,-0.005660329730501942,-0.04951026950648458,0.1718239504403932,-0.16986901353470743,-0.00033672451122521705,-0.040870409660012,-0.03868528396331703,-0.014320513665366113,0.006434759716124217,-0.06782236148219328
2031,-0.007743601875792379,0.14659493960025885,-0.01566147465854785,-0.0224041304903649,0.007445322457303398,-0.15264848924424218,-0.06402811309732388,-0.05471782690485656,0.0018870066020995311,0.009721117761839196,-0.010986016513197921,-0.07703618341286476,-0.04798382933780792,0.1355284064662564,-0.002513061723852553,-0.03835193278004417,-0.029205566275987856,-0.0068860755767009675,0.028434915742961257,-0.046801644401538806
2032,0.04865088221640299,0.15384450292445698,-0.006643092931967503,-0.017659752246388615,-0.008795502954296965,-0.1383735386390769,0.01670791097172451,0.011354549664955449,-0.008129601538385786,0.006331841814172957,-0.018992690081528305,-0.08776660005169433,0.2291327979626462,-0.06119549911536459,-0.01578119446280029,-0.023889252593324948,-0.02081064897928394,-0.006172083716505127,-0.020879292460166076,-0.07367676923393685
2033,-0.01409905360142588,0.13143811982950726,-0.017605883369503403,-0.024252038907827938,0.00043702785302543,-0.14323076717189637,-0.0273328619852366,-0.0655055971361404,0.0018065489480539026,0.03908952161608319,-0.02369982816546462,-0.04165393668699346,0.30874638756630596,-0.34328495690088967,-0.03500836180554628,-0.028624264456762742,-0.03983545521473592,-0.029791413947288715,-0.006276047846996604,-0.050388048095267875
2034,0.07536498148191255,0.17222077200317795,-0.013359069956730953,-0.032412688836524164,-0.006901998168634876,-0.16253766367367822,0.06329720225669463,-0.09725008495342692,-0.019849601615657932,0.01966880866575544,0.009361529176980934,-0.09277986028743125,0.28663674149923185,0.1634937409986706,-7.283379049706502e-05,-0.04856553498321455,-0.029284122523971674,-0.004751842023969523,0.06191446790173777,-0.06412372251238983
2035,0.054866542848555556,0.13754137863117588,-0.024027570824372905,-0.020580447445084943,0.004622052389957473,-0.15256406187958127,-0.18430300179760173,-0.12346430454502864,-0.029053249264039602,-0.019721724178579602,-0.023174050656844383,-0.07092055921120823,-0.21651306597633982,-0.13052513126146195,-0.011399984713893557,-0.008399346079337339,-0.04514913583866807,-0.013632965236813052,-0.0071237732311474145,-0.05270695084929806
2036,0.04293872424129606,0.1751930179626804,-0.013639237288369367,-0.028694562829540193,0.011423622838083288,-0.14682783285305273,0.05434485459647486,-0.03606148920977045,-0.01802628834385047,0.049391666201982966,-5.8527361529914794e-05,-0.06267243375777484,0.14550267002564432,-0.08031507014408083,-0.003632926232560888,-0.030918648910570595,-0.016993438511404294,-0.00869705488138275,0.06467466290313688,-0.03472199482528897
2037,0.07434654521393598,0.13488289478926074,-0.004297540344711987,-0.01109063991129949,0.020467880415119943,-0.12812886497795173,-0.054792271363373064,0.045205690774225024,0.005583821664510402,0.018351715139801845,0.0021990077376819023,-0.0473430643557899,-0.1553050562934346,0.0034689884089802838,0.0114486468982562,-0.012358663780068157,-0.03159946274779743,0.007746120800006958,-0.05319262648159266,-0.03736559956591213
2038,0.0311630855895118,0.18547775563488714,0.002539240600459661,-0.0013824640281143938,0.02748017399881729,-0.09308886288765361,0.11768441871540182,-0.18958328915233438,0.022719858316194576,0.04677082822306768,0.003909273352705058,-0.059631436185240784,0.048314945827870284,-0.005551204881168383,0.005606921407148074,-0.007778528723486304,-0.022222131944164652,0.008948438198812851,0.0814089495144972,-0.034891168104716375
2039,0.026584739332545387,0.13701298222555608,-0.0028773936483604367,-0.003156880944215339,0.015563946222976601,-0.10439796880268697,-0.046358163953853,0.011091022805971263,0.023583528648739374,0.02396902578019259,0.007714542419125962,-0.05317813191380963,0.05822299190759003,-0.13635640688088313,0.012391583709281473,-0.01716950630224677,-0.020949426512823992,0.006641007169057697,0.07824363474108423,-0.03165551147757912
2040,0.04590445979640562,0.1776130404974123,-0.007735746624769338,-0.009190875163240174,0.011586294098771814,-0.1820135211253285,-0.1141257968356218,0.007183563158788671,-0.014053697753075196,0.045366837866094446,-0.0007303736701211321,-0.03453755702423253,-0.0846074514318084,-0.14512109474669965,-0.021482543520087445,-0.03526168782250882,-0.03608687987316854,-0.0030074200408269167,-0.03452641877232521,-0.05448929571392317
2041,0.07844871811583011,0.173924292922204,0.016528967518567805,0.0042164192230929615,0.05626745659068756,-0.07154596237163743,-0.21568846822823892,0.10128322489745274,0.03982814185646208,0.049784320119030695,0.014593066992112803,-0.022926279389062342,0.03721787136608729,-0.11018365574833035,0.018054262999825307,0.023563504574239835,-0.0003545347843152975,0.029640050062054293,-0.018349453715704234,-0.031283123456097496
2042,0.10625300984466914,0.1645308310225988,0.003203823299795807,0.015578463657653393,0.04185348841227551,-0.08873248360622213,-0.1387627907902211,0.15775552234114698,0.007355859328803957,0.06848393243939835,0.037175023759371914,-0.04385174765157691,0.10207495204574756,-0.05465699260639114,0.007915350958043575,0.018434808640910638,0.005142254646408147,0.027993561064463685,0.019771657562900665,-0.031527566837955205
2043,0.04973781225771985,0.17957880064778303,0.013127206305653179,0.021893700964693483,0.03390445732674795,-0.0931352028316239,0.1410937973896234,-0.1700346268963082,0.014539652136210997,0.02965476402457095,0.037568018118666766,-0.037457418282011885,0.025622745494605602,-0.11197619515719441,0.05049998359963799,0.026730400577348188,2.5539699435905822e-06,0.03713559706877859,0.10524821360511373,-0.024901155373090355
2044,0.07468522924176088,0.1812786876851734,0.02076382015711826,-0.0022166623078505063,0.027337708323953457,-0.11044731602814165,0.04121648280351243,-0.02458168359116759,0.04623346352672319,0.053526695226365474,0.03858019333198085,-0.03992573702502455,0.25696943680509665,-0.16629191358312878,-0.004704852493490123,0.003362632772190045,-0.02825183705294377,0.009303787607361096,0.07030066810721991,-0.024743824104432145
2045,0.044977818894853444,0.17404361452038347,0.00859317819424642,0.0006114517294894858,0.0403020166194851,-0.137002262958031,0.017800570159122817,-0.11126170469805113,0.012120066531206147,0.04847640131687467,0.008361596056638556,-0.06128438466371486,-0.09480198182626444,0.030516112007867833,-0.015854870345988734,-0.03125006626553382,0.01479745154842341,0.026536563237193608,0.09669280756195768,-0.02478695384320349
2046,0.07667953718075309,0.17050740945146337,0.03257977731253511,0.0066094250582457775,0.03899423315984758,-0.11566794988939294,0.0446771811364549,0.47256057717132227,0.05493889909809331,0.05879469685387947,0.03712033013794722,-0.022484007835596096,0.018482519899929505,-0.13181445867284555,0.009421757554835,0.0018572131140379745,-0.0168014589536287,0.019212628246919328,0.00760271591273069,-0.012820201108056236
2047,0.06358470573085324,0.17296796452245433,0.020252546878294565,0.009590345347236616,0.04050372379563709,-0.10202461269994172,0.07821173145901879,-0.03780248932277873,0.01752636426903217,0.059666188314621185,0.03283781917828229,-0.05995584522239932,-0.11010116047985287,-0.011354676776196514,0.03840386563189686,-0.013005055203962527,-0.014359295504934866,0.017833351151628898,0.038809410847749436,-0.011726446831125219
