Sample,CellType,Signature,Z
C3L-03395,FIBROBLASTS,Wnt_Signaling_Signature,-0.4031457140818841
C3L-03628,FIBROBLASTS,Wnt_Signaling_Signature,-0.3306351518202872
C3L-03630,FIBROBLASTS,Wnt_Signaling_Signature,0.2855654611398774
C3L-03632,FIBROBLASTS,Wnt_Signaling_Signature,-0.1060724580514742
C3L-03635,FIBROBLASTS,Wnt_Signaling_Signature,0.403042245039841
C3L-03639,FIBROBLASTS,Wnt_Signaling_Signature,0.2538775697344447
C3L-03743,FIBROBLASTS,Wnt_Signaling_Signature,0.2813324776364424
C3L-04027,FIBROBLASTS,Wnt_Signaling_Signature,-0.3789755266613512
C3L-04080,FIBROBLASTS,Wnt_Signaling_Signature,0.2669126475172158
C3L-04473,FIBROBLASTS,Wnt_Signaling_Signature,0.0005218743858895
C3L-04475,FIBROBLASTS,Wnt_Signaling_Signature,-0.5213938676624776
C3L-04479,FIBROBLASTS,Wnt_Signaling_Signature,-0.1957384506733286
C3L-04495,FIBROBLASTS,Wnt_Signaling_Signature,0.0610988232551088
C3L-04848,FIBROBLASTS,Wnt_Signaling_Signature,0.0755277947923548
C3L-04853,FIBROBLASTS,Wnt_Signaling_Signature,0.0740865069067578
C3N-00198,FIBROBLASTS,Wnt_Signaling_Signature,0.4485731791825059
C3N-00249,FIBROBLASTS,Wnt_Signaling_Signature,-0.294228390371599
C3N-00302,FIBROBLASTS,Wnt_Signaling_Signature,0.5246927238508367
C3N-00303,FIBROBLASTS,Wnt_Signaling_Signature,0.4843030292177225
C3N-00436,FIBROBLASTS,Wnt_Signaling_Signature,-0.1367983249483009
C3N-00511,FIBROBLASTS,Wnt_Signaling_Signature,-0.1614438398765657
C3N-00512,FIBROBLASTS,Wnt_Signaling_Signature,0.1066705722242671
C3N-00514,FIBROBLASTS,Wnt_Signaling_Signature,-0.3437302608491228
C3N-00516,FIBROBLASTS,Wnt_Signaling_Signature,0.0741871866508416
C3N-00517,FIBROBLASTS,Wnt_Signaling_Signature,-0.2445541530221245
C3N-00518,FIBROBLASTS,Wnt_Signaling_Signature,-0.0403859980221696
C3N-00957,FIBROBLASTS,Wnt_Signaling_Signature,-0.1367983249483009
C3N-01011,FIBROBLASTS,Wnt_Signaling_Signature,0.2858955558496427
C3N-01012,FIBROBLASTS,Wnt_Signaling_Signature,-0.4730534928214136
C3N-01165,FIBROBLASTS,Wnt_Signaling_Signature,-0.2607273730807577
C3N-01167,FIBROBLASTS,Wnt_Signaling_Signature,0.6548574249112133
C3N-01168,FIBROBLASTS,Wnt_Signaling_Signature,0.1310066019946401
C3N-01375,FIBROBLASTS,Wnt_Signaling_Signature,0.016426671688526
C3N-01380,FIBROBLASTS,Wnt_Signaling_Signature,-0.0866703175881138
C3N-01381,FIBROBLASTS,Wnt_Signaling_Signature,0.1508480453277527
C3N-01382,FIBROBLASTS,Wnt_Signaling_Signature,-0.4031457140818841
C3N-01383,FIBROBLASTS,Wnt_Signaling_Signature,-0.1372736524560346
C3N-01502,FIBROBLASTS,Wnt_Signaling_Signature,0.3114548634926694
C3N-01714,FIBROBLASTS,Wnt_Signaling_Signature,0.2338509330961176
C3N-01715,FIBROBLASTS,Wnt_Signaling_Signature,0.920467867177692
C3N-01716,FIBROBLASTS,Wnt_Signaling_Signature,-0.2365571856602248
C3N-01719,FIBROBLASTS,Wnt_Signaling_Signature,0.5665886870696897
C3N-01998,FIBROBLASTS,Wnt_Signaling_Signature,0.3490570002849041
C3N-02010,FIBROBLASTS,Wnt_Signaling_Signature,0.2695154310392744
C3N-02295,FIBROBLASTS,Wnt_Signaling_Signature,-0.2764252656316572
C3N-02573,FIBROBLASTS,Wnt_Signaling_Signature,-0.1877414833114289
C3N-02579,FIBROBLASTS,Wnt_Signaling_Signature,-0.107233953687934
C3N-02585,FIBROBLASTS,Wnt_Signaling_Signature,0.1524287730951406
C3N-02589,FIBROBLASTS,Wnt_Signaling_Signature,-0.1694408072384655
C3N-02592,FIBROBLASTS,Wnt_Signaling_Signature,0.3832008017067355
C3N-02768,FIBROBLASTS,Wnt_Signaling_Signature,0.0787567151970839
C3N-02940,FIBROBLASTS,Wnt_Signaling_Signature,-0.3090677479218217
C3N-02944,FIBROBLASTS,Wnt_Signaling_Signature,-0.2081473915734363
C3N-02971,FIBROBLASTS,Wnt_Signaling_Signature,0.2179461357934884
C3N-02998,FIBROBLASTS,Wnt_Signaling_Signature,-0.155574328528998
C3N-03000,FIBROBLASTS,Wnt_Signaling_Signature,0.1673311200316201
C3N-03007,FIBROBLASTS,Wnt_Signaling_Signature,-0.4730534928214136
C3N-03061,FIBROBLASTS,Wnt_Signaling_Signature,0.1697131863296109
C3N-03086,FIBROBLASTS,Wnt_Signaling_Signature,-0.2496522946890604
C3N-03173,FIBROBLASTS,Wnt_Signaling_Signature,0.2177137376754679
C3N-03190,FIBROBLASTS,Wnt_Signaling_Signature,-0.3144619317616558
C3N-03211,FIBROBLASTS,Wnt_Signaling_Signature,-0.160968512368832
C3N-03426,FIBROBLASTS,Wnt_Signaling_Signature,0.4289794554276288
C3N-03428,FIBROBLASTS,Wnt_Signaling_Signature,0.3187006497920247
C3N-03440,FIBROBLASTS,Wnt_Signaling_Signature,0.2301827098216383
C3N-03665,FIBROBLASTS,Wnt_Signaling_Signature,0.0988394472122092
C3N-03666,FIBROBLASTS,Wnt_Signaling_Signature,0.1995002269225564
C3N-03670,FIBROBLASTS,Wnt_Signaling_Signature,-0.4162408231107178
C3N-03754,FIBROBLASTS,Wnt_Signaling_Signature,-0.123077079036802
C3N-03780,FIBROBLASTS,Wnt_Signaling_Signature,0.1184739857935849
C3N-03839,FIBROBLASTS,Wnt_Signaling_Signature,-0.1271645344422096
C3N-03840,FIBROBLASTS,Wnt_Signaling_Signature,-0.0830637662674028
C3N-03853,FIBROBLASTS,Wnt_Signaling_Signature,-0.1936109946589966
C3N-03884,FIBROBLASTS,Wnt_Signaling_Signature,-0.3789755266613512
C3N-04119,FIBROBLASTS,Wnt_Signaling_Signature,-0.0452157169331105
C3N-04126,FIBROBLASTS,Wnt_Signaling_Signature,0.1701980181279955
C3N-04283,FIBROBLASTS,Wnt_Signaling_Signature,-0.0389560796297131
C3N-04284,FIBROBLASTS,Wnt_Signaling_Signature,-0.2203839656015934
C3L-00017,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3L-00102,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-00189,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1166986257200805
C3L-00277,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.3833539577144949
C3L-00401,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-00589,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0271771072984732
C3L-00599,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3L-00622,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3L-00625,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.3833539577144949
C3L-00640,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0756627921925039
C3L-00819,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3L-00881,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2192076410687972
C3L-00928,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-01031,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3L-01036,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.396621426329856
C3L-01037,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3L-01051,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.3833539577144949
C3L-01052,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3L-01053,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3L-01054,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-01124,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0756627921925039
C3L-01328,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0756627921925039
C3L-01453,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0271771072984732
C3L-01598,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2192076410687972
C3L-01637,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3L-01662,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-01687,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-01689,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.4112381748391213
C3L-01703,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0756627921925039
C3L-01971,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3L-02109,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3L-02112,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1166986257200805
C3L-02115,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-02116,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.7870982472234804
C3L-02118,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3L-02463,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2192076410687972
C3L-02604,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-02606,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-02610,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.5417955267883052
C3L-02613,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3L-02701,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1166986257200805
C3L-02809,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1166986257200805
C3L-02890,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0271771072984732
C3L-02897,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3L-02899,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.4140130150162417
C3L-03123,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0756627921925039
C3L-03356,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-03388,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-03394,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2192076410687972
C3L-03395,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3L-03628,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.6164203250123954
C3L-03630,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-03632,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.4522740083666979
C3L-03635,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.3343364256983731
C3L-03639,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2602434745963739
C3L-03743,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3L-04027,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-04080,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-04473,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3L-04475,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-04479,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3L-04495,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-04848,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.3087291594904046
C3L-04853,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-00198,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3N-00249,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3N-00302,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3N-00303,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-00436,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-00511,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3N-00512,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-00514,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-00516,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-00517,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-00518,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3N-00957,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2602434745963739
C3N-01011,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0271771072984732
C3N-01012,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-01165,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-01167,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1166986257200805
C3N-01168,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-01375,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-01380,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-01381,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1166986257200805
C3N-01382,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-01383,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3N-01502,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3N-01714,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.3833539577144949
C3N-01715,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.3343364256983731
C3N-01716,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3N-01719,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0271771072984732
C3N-01998,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1328496747863718
C3N-02010,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.3729771814886651
C3N-02295,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.4933098418942744
C3N-02573,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-02579,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0756627921925039
C3N-02585,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1166986257200805
C3N-02589,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-02592,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3N-02768,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1166986257200805
C3N-02940,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1502875904165942
C3N-02944,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0271771072984732
C3N-02971,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3N-02998,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3N-03000,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3N-03007,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-03061,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.1166986257200805
C3N-03086,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-03173,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.0271771072984732
C3N-03190,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-03211,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2184564972789624
C3N-03426,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.1163677415778201
C3N-03428,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.142305891928049
C3N-03440,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-03665,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.0753319080502435
C3N-03666,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-03670,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-03754,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-03780,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2192076410687972
C3N-03839,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2184564972789624
C3N-03840,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.3087291594904046
C3N-03853,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-03884,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-04119,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,0.2602434745963739
C3N-04126,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-04283,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3N-04284,ISLET_ENDOCRINE,Apoptosis_Regulation_Signature,-0.3083982753481442
C3L-00017,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.0820073146645249
C3L-00102,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.13375220139663
C3L-00189,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-00277,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-00401,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-00589,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.4060643335463464
C3L-00599,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3L-00622,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-00625,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-00640,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.4289756129769075
C3L-00819,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-00881,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3L-00928,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3L-01031,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.0820073146645249
C3L-01036,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01037,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.0820073146645249
C3L-01051,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01052,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01053,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01054,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01124,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01328,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01453,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1437474416843983
C3L-01598,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01637,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3L-01662,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01687,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3L-01689,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01703,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-01971,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1067953673070285
C3L-02109,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-02112,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-02115,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-02116,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.4578092202784514
C3L-02118,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-02463,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-02604,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-02606,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-02610,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3L-02613,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1067953673070285
C3L-02701,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1067953673070285
C3L-02809,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-02890,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-02897,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.4389708532646756
C3L-02899,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-03123,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1067953673070285
C3L-03356,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-03388,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-03394,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1067953673070285
C3L-03395,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.0820073146645249
C3L-03628,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1437474416843983
C3L-03630,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-03632,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3L-03635,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-03639,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-03743,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-04027,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-04080,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1437474416843983
C3L-04473,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-04475,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1437474416843983
C3L-04479,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-04495,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-04848,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3L-04853,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-00198,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-00249,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-00302,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-00303,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3N-00436,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-00511,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-00512,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-00514,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-00516,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.4330447333947326
C3N-00517,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.0820073146645249
C3N-00518,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1067953673070285
C3N-00957,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01011,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.0820073146645249
C3N-01012,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01165,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.0820073146645249
C3N-01167,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01168,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1435131398532598
C3N-01375,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.13375220139663
C3N-01380,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01381,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01382,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01383,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1241711683005715
C3N-01502,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01714,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01715,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01716,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01719,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-01998,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-02010,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3N-02295,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-02573,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-02579,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-02585,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-02589,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-02592,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1437474416843983
C3N-02768,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-02940,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-02944,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1356289746085725
C3N-02971,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.3772307262448023
C3N-02998,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-03000,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1067953673070285
C3N-03007,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,-0.1884280442732488
C3N-03061,ISLET_ENDOCRINE,Autophagy_Regulation_Signature,0.1067953673070285
