Sample,CellType,Signature,Z
C3N-02585,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.5820743012936114
C3N-02589,B_CELLS_NAIVE,Autophagy_Regulation_Signature,0.0491179906140109
C3N-02592,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.4474223506494174
C3N-02768,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.2340071286026036
C3N-02940,B_CELLS_NAIVE,Autophagy_Regulation_Signature,0.4255568042021303
C3N-02944,B_CELLS_NAIVE,Autophagy_Regulation_Signature,0.7321115830334015
C3N-02971,B_CELLS_NAIVE,Autophagy_Regulation_Signature,0.9488410122693548
C3N-02998,B_CELLS_NAIVE,Autophagy_Regulation_Signature,0.8227596983362554
C3N-03000,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.9010201471163348
C3N-03007,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.6580355765753706
C3N-03061,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.0441928743742172
C3N-03086,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.3191208835355466
C3N-03173,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.1306921852147559
C3N-03190,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.6878949391742565
C3N-03211,B_CELLS_NAIVE,Autophagy_Regulation_Signature,0.7375100393046314
C3N-03426,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.8541741611535068
C3N-03428,B_CELLS_NAIVE,Autophagy_Regulation_Signature,2.4347392358628417
C3N-03440,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.1014524731665359
C3N-03665,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.8059004940988256
C3N-03666,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.4594982687589312
C3N-03670,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.4532106454547658
C3N-03754,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.8317045524090515
C3N-03780,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.7812380704395248
C3N-03839,B_CELLS_NAIVE,Autophagy_Regulation_Signature,0.5325451284802768
C3N-03840,B_CELLS_NAIVE,Autophagy_Regulation_Signature,0.5025540757061183
