Sample,CellType,Signature,Z
C3L-00401,B_CELLS,Lipid_Metabolism_Signature,0.4982902433296985
C3L-00589,B_CELLS,Lipid_Metabolism_Signature,0.2220747188891128
C3L-00599,B_CELLS,Lipid_Metabolism_Signature,-0.0720742071524633
C3L-00622,B_CELLS,Lipid_Metabolism_Signature,-0.1841819079532065
C3L-00625,B_CELLS,Lipid_Metabolism_Signature,-0.680704276970557
C3L-00640,B_CELLS,Lipid_Metabolism_Signature,-0.4359852307437452
C3L-00819,B_CELLS,Lipid_Metabolism_Signature,0.0504902483916428
C3L-00881,B_CELLS,Lipid_Metabolism_Signature,1.6361830398007524
C3L-00928,B_CELLS,Lipid_Metabolism_Signature,-0.4228715343576277
C3L-01031,B_CELLS,Lipid_Metabolism_Signature,0.3868573790360557
C3L-01036,B_CELLS,Lipid_Metabolism_Signature,-0.3376448107855728
C3L-01037,B_CELLS,Lipid_Metabolism_Signature,-0.6212097427563403
C3L-01051,B_CELLS,Lipid_Metabolism_Signature,-0.1367148948270442
C3L-01052,B_CELLS,Lipid_Metabolism_Signature,-0.7498618019275816
C3L-01053,B_CELLS,Lipid_Metabolism_Signature,0.0118323997931019
C3L-01054,B_CELLS,Lipid_Metabolism_Signature,0.3526301739093369
C3L-01124,B_CELLS,Lipid_Metabolism_Signature,0.9293780603263004
C3L-01328,B_CELLS,Lipid_Metabolism_Signature,-0.7485801904511941
C3L-01453,B_CELLS,Lipid_Metabolism_Signature,0.2256633223990426
C3L-01598,B_CELLS,Lipid_Metabolism_Signature,1.056261498166144
C3L-01637,B_CELLS,Lipid_Metabolism_Signature,1.1321168480925137
C3L-01662,B_CELLS,Lipid_Metabolism_Signature,-0.5300915088004621
C3L-01687,B_CELLS,Lipid_Metabolism_Signature,0.1745321837390169
C3L-01689,B_CELLS,Lipid_Metabolism_Signature,-0.7431397465197108
C3L-01703,B_CELLS,Lipid_Metabolism_Signature,-0.1130443378082894
C3L-01971,B_CELLS,Lipid_Metabolism_Signature,-0.2817698900151863
C3L-02109,B_CELLS,Lipid_Metabolism_Signature,-0.3320614043807958
C3L-02112,B_CELLS,Lipid_Metabolism_Signature,0.6396711937668773
C3L-02115,B_CELLS,Lipid_Metabolism_Signature,-0.5346093460465345
C3L-02116,B_CELLS,Lipid_Metabolism_Signature,2.526630369179756
C3L-02118,B_CELLS,Lipid_Metabolism_Signature,1.76837639366696
C3L-02463,B_CELLS,Lipid_Metabolism_Signature,0.4235299679603957
C3L-02604,B_CELLS,Lipid_Metabolism_Signature,-0.687567142071496
C3L-02606,B_CELLS,Lipid_Metabolism_Signature,-0.8408106425278454
C3L-02610,B_CELLS,Lipid_Metabolism_Signature,-0.3826137059740723
C3L-02613,B_CELLS,Lipid_Metabolism_Signature,-0.7013692909335919
C3L-02701,B_CELLS,Lipid_Metabolism_Signature,-0.0724388487395741
C3L-02809,B_CELLS,Lipid_Metabolism_Signature,-0.6092129057386907
C3L-02890,B_CELLS,Lipid_Metabolism_Signature,-0.1863271038184423
C3L-02897,B_CELLS,Lipid_Metabolism_Signature,-0.3896113727548313
C3L-02899,B_CELLS,Lipid_Metabolism_Signature,-0.5828213008512971
C3L-03123,B_CELLS,Lipid_Metabolism_Signature,0.766167721150215
C3L-03356,B_CELLS,Lipid_Metabolism_Signature,0.5318803975481878
C3L-03388,B_CELLS,Lipid_Metabolism_Signature,0.1068863834479086
C3L-03394,B_CELLS,Lipid_Metabolism_Signature,-0.3286472865203755
C3L-03395,B_CELLS,Lipid_Metabolism_Signature,-0.3801515210474049
C3L-03628,B_CELLS,Lipid_Metabolism_Signature,-0.2666529027127012
C3L-03630,B_CELLS,Lipid_Metabolism_Signature,-0.2154346028050839
C3L-03632,B_CELLS,Lipid_Metabolism_Signature,-0.3708247767612853
C3L-03635,B_CELLS,Lipid_Metabolism_Signature,-0.2217840287321235
C3L-03639,B_CELLS,Lipid_Metabolism_Signature,-0.8198129346788254
C3L-03743,B_CELLS,Lipid_Metabolism_Signature,-0.6516395597932032
C3L-04027,B_CELLS,Lipid_Metabolism_Signature,-0.8888164692265852
C3L-04080,B_CELLS,Lipid_Metabolism_Signature,-0.3798046501534003
C3L-04473,B_CELLS,Lipid_Metabolism_Signature,1.3790410720309156
C3L-04475,B_CELLS,Lipid_Metabolism_Signature,-0.4858184982753519
C3L-04479,B_CELLS,Lipid_Metabolism_Signature,0.372275070685066
C3L-04495,B_CELLS,Lipid_Metabolism_Signature,-0.4503630843090536
C3L-04848,B_CELLS,Lipid_Metabolism_Signature,0.7710410015340101
C3L-04853,B_CELLS,Lipid_Metabolism_Signature,-0.4599544307953456
C3N-00198,B_CELLS,Lipid_Metabolism_Signature,0.5045380476124923
C3N-00249,B_CELLS,Lipid_Metabolism_Signature,0.9822103337777192
C3N-00302,B_CELLS,Lipid_Metabolism_Signature,-0.5441217380731318
C3N-00303,B_CELLS,Lipid_Metabolism_Signature,0.90970764850523
C3N-00436,B_CELLS,Lipid_Metabolism_Signature,-0.0504503212969487
C3N-00511,B_CELLS,Lipid_Metabolism_Signature,-0.2171806418943352
C3N-00512,B_CELLS,Lipid_Metabolism_Signature,2.3910263242568983
C3N-00514,B_CELLS,Lipid_Metabolism_Signature,0.1898372006025385
C3N-00516,B_CELLS,Lipid_Metabolism_Signature,-0.449974236148829
C3N-00517,B_CELLS,Lipid_Metabolism_Signature,-0.7253463589219564
C3N-00518,B_CELLS,Lipid_Metabolism_Signature,-0.6325499868175206
C3N-00957,B_CELLS,Lipid_Metabolism_Signature,0.1588113274145332
C3N-01011,B_CELLS,Lipid_Metabolism_Signature,0.2977192712534218
C3N-01012,B_CELLS,Lipid_Metabolism_Signature,-0.1686945948219326
C3N-01165,B_CELLS,Lipid_Metabolism_Signature,-0.2486748513889964
C3N-01167,B_CELLS,Lipid_Metabolism_Signature,-0.1645602585028565
C3N-01168,B_CELLS,Lipid_Metabolism_Signature,-0.4740617886617503
C3N-01375,B_CELLS,Lipid_Metabolism_Signature,-0.3918742460538606
C3N-01380,B_CELLS,Lipid_Metabolism_Signature,0.1561324376780934
C3N-01381,B_CELLS,Lipid_Metabolism_Signature,-0.6879625408636076
C3N-01382,B_CELLS,Lipid_Metabolism_Signature,-0.5541312510922892
C3N-01383,B_CELLS,Lipid_Metabolism_Signature,-0.1663416285955951
C3N-01502,B_CELLS,Lipid_Metabolism_Signature,0.0022824187888272
C3N-01714,B_CELLS,Lipid_Metabolism_Signature,1.9394216203928651
C3N-01715,B_CELLS,Lipid_Metabolism_Signature,-0.2802685144362583
C3N-01716,B_CELLS,Lipid_Metabolism_Signature,-0.5154525911405093
C3N-01719,B_CELLS,Lipid_Metabolism_Signature,-0.0252395720538923
C3N-01998,B_CELLS,Lipid_Metabolism_Signature,-0.0873230519916376
C3N-02010,B_CELLS,Lipid_Metabolism_Signature,0.2230089169315726
C3N-02295,B_CELLS,Lipid_Metabolism_Signature,0.0385063346551884
C3N-02573,B_CELLS,Lipid_Metabolism_Signature,-0.5833437115385747
C3N-02579,B_CELLS,Lipid_Metabolism_Signature,-0.3909268663533923
C3N-02585,B_CELLS,Lipid_Metabolism_Signature,-0.2481401717546774
C3N-02589,B_CELLS,Lipid_Metabolism_Signature,-0.1431028417080575
C3N-02592,B_CELLS,Lipid_Metabolism_Signature,-0.3073371237061919
C3N-02768,B_CELLS,Lipid_Metabolism_Signature,-0.3312898182975036
C3N-02940,B_CELLS,Lipid_Metabolism_Signature,0.2516821569440283
C3N-02944,B_CELLS,Lipid_Metabolism_Signature,0.4812912789064486
C3N-02971,B_CELLS,Lipid_Metabolism_Signature,0.9444877935654308
C3N-02998,B_CELLS,Lipid_Metabolism_Signature,1.6976235193313172
C3N-03000,B_CELLS,Lipid_Metabolism_Signature,-0.78391806219523
C3N-03007,B_CELLS,Lipid_Metabolism_Signature,-0.3310086026600614
C3N-03061,B_CELLS,Lipid_Metabolism_Signature,-0.0865339233791707
C3N-03086,B_CELLS,Lipid_Metabolism_Signature,-0.216138170613167
C3N-03173,B_CELLS,Lipid_Metabolism_Signature,0.0231349372485668
C3N-03190,B_CELLS,Lipid_Metabolism_Signature,-0.5198208832707767
C3N-03211,B_CELLS,Lipid_Metabolism_Signature,0.0897249921257166
C3N-03426,B_CELLS,Lipid_Metabolism_Signature,-0.2537803710806697
C3N-03428,B_CELLS,Lipid_Metabolism_Signature,0.8882155891294019
C3N-03440,B_CELLS,Lipid_Metabolism_Signature,-0.2254833823613003
C3N-03665,B_CELLS,Lipid_Metabolism_Signature,-0.4469240453878547
C3N-03666,B_CELLS,Lipid_Metabolism_Signature,-0.5339201288577916
C3N-03670,B_CELLS,Lipid_Metabolism_Signature,-0.2524889989808104
C3N-03754,B_CELLS,Lipid_Metabolism_Signature,-0.714954968519214
C3N-03780,B_CELLS,Lipid_Metabolism_Signature,-0.4864650263808661
C3N-03839,B_CELLS,Lipid_Metabolism_Signature,0.420712825058482
C3N-03840,B_CELLS,Lipid_Metabolism_Signature,0.4374124429834463
C3N-03853,B_CELLS,Lipid_Metabolism_Signature,-0.6829257557877185
C3N-03884,B_CELLS,Lipid_Metabolism_Signature,-0.8939346269438795
C3N-04119,B_CELLS,Lipid_Metabolism_Signature,-0.8793451878037181
C3N-04126,B_CELLS,Lipid_Metabolism_Signature,0.23263565196407
C3N-04283,B_CELLS,Lipid_Metabolism_Signature,-0.8941337717424541
C3N-04284,B_CELLS,Lipid_Metabolism_Signature,-0.8411311217264795
C3L-00017,B_CELLS,MHC_II_Presentation_Signature,1.403489102065219
C3L-00102,B_CELLS,MHC_II_Presentation_Signature,-0.4012991365140205
C3L-00189,B_CELLS,MHC_II_Presentation_Signature,-0.2702908643507692
C3L-00277,B_CELLS,MHC_II_Presentation_Signature,-0.6399012879395534
C3L-00401,B_CELLS,MHC_II_Presentation_Signature,0.5600986934034182
C3L-00589,B_CELLS,MHC_II_Presentation_Signature,-0.2799825896307807
C3L-00599,B_CELLS,MHC_II_Presentation_Signature,-0.508756390768501
C3L-00622,B_CELLS,MHC_II_Presentation_Signature,-0.3862467492709668
C3L-00625,B_CELLS,MHC_II_Presentation_Signature,-0.781304587373697
C3L-00640,B_CELLS,MHC_II_Presentation_Signature,-0.5183602953980031
C3L-00819,B_CELLS,MHC_II_Presentation_Signature,-0.6398971426060598
C3L-00881,B_CELLS,MHC_II_Presentation_Signature,2.9083747253488745
C3L-00928,B_CELLS,MHC_II_Presentation_Signature,-0.144051093839191
C3L-01031,B_CELLS,MHC_II_Presentation_Signature,0.4460641723768496
C3L-01036,B_CELLS,MHC_II_Presentation_Signature,-0.6216112377256264
C3L-01037,B_CELLS,MHC_II_Presentation_Signature,-0.6255115400536745
C3L-01051,B_CELLS,MHC_II_Presentation_Signature,-0.3858565923951477
C3L-01052,B_CELLS,MHC_II_Presentation_Signature,-0.7789383936945556
C3L-01053,B_CELLS,MHC_II_Presentation_Signature,0.032067497593362
C3L-01054,B_CELLS,MHC_II_Presentation_Signature,0.1212064746542062
C3L-01124,B_CELLS,MHC_II_Presentation_Signature,1.1096656106714708
C3L-01328,B_CELLS,MHC_II_Presentation_Signature,-0.8145050059901955
C3L-01453,B_CELLS,MHC_II_Presentation_Signature,0.6265943082033975
C3L-01598,B_CELLS,MHC_II_Presentation_Signature,0.618029552472306
C3L-01637,B_CELLS,MHC_II_Presentation_Signature,0.9871948195599456
C3L-01662,B_CELLS,MHC_II_Presentation_Signature,-0.7108999212275127
C3L-01687,B_CELLS,MHC_II_Presentation_Signature,0.7039162945827784
C3L-01689,B_CELLS,MHC_II_Presentation_Signature,-0.7084280355033943
C3L-01703,B_CELLS,MHC_II_Presentation_Signature,-0.0361782784604601
C3L-01971,B_CELLS,MHC_II_Presentation_Signature,-0.3584971493888343
C3L-02109,B_CELLS,MHC_II_Presentation_Signature,-0.7071993712046005
C3L-02112,B_CELLS,MHC_II_Presentation_Signature,1.021335330882013
C3L-02115,B_CELLS,MHC_II_Presentation_Signature,-0.7146458032991791
C3L-02116,B_CELLS,MHC_II_Presentation_Signature,2.929922469848554
C3L-02118,B_CELLS,MHC_II_Presentation_Signature,0.4025753971707411
C3L-02463,B_CELLS,MHC_II_Presentation_Signature,-0.3350572936775788
C3L-02604,B_CELLS,MHC_II_Presentation_Signature,-0.8755593745016238
C3L-02606,B_CELLS,MHC_II_Presentation_Signature,-0.9879815225890418
C3L-02610,B_CELLS,MHC_II_Presentation_Signature,-0.236709379636718
C3L-02613,B_CELLS,MHC_II_Presentation_Signature,-0.4026420741667436
C3L-02701,B_CELLS,MHC_II_Presentation_Signature,-0.3699230920558433
C3L-02809,B_CELLS,MHC_II_Presentation_Signature,-0.7225242605574825
C3L-02890,B_CELLS,MHC_II_Presentation_Signature,-0.1490985828403346
C3L-02897,B_CELLS,MHC_II_Presentation_Signature,-0.4651740614637084
C3L-02899,B_CELLS,MHC_II_Presentation_Signature,-0.4922206840364335
C3L-03123,B_CELLS,MHC_II_Presentation_Signature,1.4821028564406855
C3L-03356,B_CELLS,MHC_II_Presentation_Signature,0.2671510060005724
C3L-03388,B_CELLS,MHC_II_Presentation_Signature,0.2316119496857583
C3L-03394,B_CELLS,MHC_II_Presentation_Signature,0.0200984983683051
C3L-03395,B_CELLS,MHC_II_Presentation_Signature,-0.3546750857656991
C3L-03628,B_CELLS,MHC_II_Presentation_Signature,-0.0499333901836897
C3L-03630,B_CELLS,MHC_II_Presentation_Signature,0.1551824363137371
C3L-03632,B_CELLS,MHC_II_Presentation_Signature,-0.6051093840774194
C3L-03635,B_CELLS,MHC_II_Presentation_Signature,-0.5563602062116354
C3L-03639,B_CELLS,MHC_II_Presentation_Signature,-0.8779381151556098
C3L-03743,B_CELLS,MHC_II_Presentation_Signature,-0.7863333522002037
C3L-04027,B_CELLS,MHC_II_Presentation_Signature,-0.6670995989690458
C3L-04080,B_CELLS,MHC_II_Presentation_Signature,-0.5827525507768108
C3L-04473,B_CELLS,MHC_II_Presentation_Signature,2.541749091452016
C3L-04475,B_CELLS,MHC_II_Presentation_Signature,-0.4748000314541555
C3L-04479,B_CELLS,MHC_II_Presentation_Signature,0.1020776672780707
C3L-04495,B_CELLS,MHC_II_Presentation_Signature,-0.334388167313898
C3L-04848,B_CELLS,MHC_II_Presentation_Signature,0.7643985805716672
C3L-04853,B_CELLS,MHC_II_Presentation_Signature,-0.5001495984779497
C3N-00198,B_CELLS,MHC_II_Presentation_Signature,0.1826711848496432
C3N-00249,B_CELLS,MHC_II_Presentation_Signature,0.3819918575762419
C3N-00302,B_CELLS,MHC_II_Presentation_Signature,-0.7121950089687057
C3N-00303,B_CELLS,MHC_II_Presentation_Signature,2.04169883669606
C3N-00436,B_CELLS,MHC_II_Presentation_Signature,0.3437936160873475
C3N-00511,B_CELLS,MHC_II_Presentation_Signature,-0.2299053109359349
C3N-00512,B_CELLS,MHC_II_Presentation_Signature,2.897329623484529
C3N-00514,B_CELLS,MHC_II_Presentation_Signature,0.9056602347342656
C3N-00516,B_CELLS,MHC_II_Presentation_Signature,-0.4075581311437622
C3N-00517,B_CELLS,MHC_II_Presentation_Signature,-0.6933431457255296
C3N-00518,B_CELLS,MHC_II_Presentation_Signature,-0.5381213251357588
C3N-00957,B_CELLS,MHC_II_Presentation_Signature,0.1115728706551629
C3N-01011,B_CELLS,MHC_II_Presentation_Signature,0.1994461428698688
C3N-01012,B_CELLS,MHC_II_Presentation_Signature,-0.2099964408911617
C3N-01165,B_CELLS,MHC_II_Presentation_Signature,-0.211922705797911
C3N-01167,B_CELLS,MHC_II_Presentation_Signature,-0.3252947300777081
C3N-01168,B_CELLS,MHC_II_Presentation_Signature,-0.4280969831955971
C3N-01375,B_CELLS,MHC_II_Presentation_Signature,-0.5260235852160844
C3N-01380,B_CELLS,MHC_II_Presentation_Signature,0.1190844281565929
C3N-01381,B_CELLS,MHC_II_Presentation_Signature,-0.7531002748286998
C3N-01382,B_CELLS,MHC_II_Presentation_Signature,-0.3877876942415698
C3N-01383,B_CELLS,MHC_II_Presentation_Signature,-0.5359500024159247
C3N-01502,B_CELLS,MHC_II_Presentation_Signature,0.068586571000854
C3N-01714,B_CELLS,MHC_II_Presentation_Signature,0.7829796553176899
C3N-01715,B_CELLS,MHC_II_Presentation_Signature,0.5984784264296181
C3N-01716,B_CELLS,MHC_II_Presentation_Signature,-0.4608692825485251
C3N-01719,B_CELLS,MHC_II_Presentation_Signature,-0.0693883170133912
C3N-01998,B_CELLS,MHC_II_Presentation_Signature,0.0870678672873254
C3N-02010,B_CELLS,MHC_II_Presentation_Signature,-0.4137201681437806
C3N-02295,B_CELLS,MHC_II_Presentation_Signature,0.2503003305329908
C3N-02573,B_CELLS,MHC_II_Presentation_Signature,-0.2898637548639114
C3N-02579,B_CELLS,MHC_II_Presentation_Signature,-0.6551189402449179
C3N-02585,B_CELLS,MHC_II_Presentation_Signature,-0.3195938871238854
C3N-02589,B_CELLS,MHC_II_Presentation_Signature,0.176624133987709
C3N-02592,B_CELLS,MHC_II_Presentation_Signature,-0.3185270597997954
C3N-02768,B_CELLS,MHC_II_Presentation_Signature,-0.5124681179054817
C3N-02940,B_CELLS,MHC_II_Presentation_Signature,0.224211695118284
C3N-02944,B_CELLS,MHC_II_Presentation_Signature,1.492133074052296
C3N-02971,B_CELLS,MHC_II_Presentation_Signature,0.7521083018993854
C3N-02998,B_CELLS,MHC_II_Presentation_Signature,1.4514509846374155
C3N-03000,B_CELLS,MHC_II_Presentation_Signature,-0.8513693486185672
C3N-03007,B_CELLS,MHC_II_Presentation_Signature,-0.4362288276211147
C3N-03061,B_CELLS,MHC_II_Presentation_Signature,0.1185777143980432
C3N-03086,B_CELLS,MHC_II_Presentation_Signature,-0.3391326902932328
C3N-03173,B_CELLS,MHC_II_Presentation_Signature,-0.1352174891305939
C3N-03190,B_CELLS,MHC_II_Presentation_Signature,-0.4889875309307575
C3N-03211,B_CELLS,MHC_II_Presentation_Signature,0.4507298248187501
C3N-03426,B_CELLS,MHC_II_Presentation_Signature,-0.5575023555386205
C3N-03428,B_CELLS,MHC_II_Presentation_Signature,2.967138994538081
C3N-03440,B_CELLS,MHC_II_Presentation_Signature,-0.1162477484611297
C3N-03665,B_CELLS,MHC_II_Presentation_Signature,-0.4943440830117928
C3N-03666,B_CELLS,MHC_II_Presentation_Signature,-0.4508543063329265
C3N-03670,B_CELLS,MHC_II_Presentation_Signature,-0.1248540506589527
C3N-03754,B_CELLS,MHC_II_Presentation_Signature,-0.733469160674045
C3N-03780,B_CELLS,MHC_II_Presentation_Signature,-0.4367271327217721
C3N-03839,B_CELLS,MHC_II_Presentation_Signature,-0.0294737395414067
C3N-03840,B_CELLS,MHC_II_Presentation_Signature,0.2513824758928994
C3N-03853,B_CELLS,MHC_II_Presentation_Signature,-0.5503434943615021
C3N-03884,B_CELLS,MHC_II_Presentation_Signature,-0.9277409272467798
C3N-04119,B_CELLS,MHC_II_Presentation_Signature,-0.8932753251863247
C3N-04126,B_CELLS,MHC_II_Presentation_Signature,0.3908564548751058
C3N-04283,B_CELLS,MHC_II_Presentation_Signature,-0.98776073136803
C3N-04284,B_CELLS,MHC_II_Presentation_Signature,-0.9495980785754355
C3L-00017,B_CELLS,MHC_I_Presentation_Signature,2.6101888403441533
C3L-00102,B_CELLS,MHC_I_Presentation_Signature,-0.2282780483376469
C3L-00189,B_CELLS,MHC_I_Presentation_Signature,-0.4925767967506143
C3L-00277,B_CELLS,MHC_I_Presentation_Signature,-0.5946490653234993
C3L-00401,B_CELLS,MHC_I_Presentation_Signature,0.3430313014738962
C3L-00589,B_CELLS,MHC_I_Presentation_Signature,0.1197323478824709
C3L-00599,B_CELLS,MHC_I_Presentation_Signature,-0.670280803762075
C3L-00622,B_CELLS,MHC_I_Presentation_Signature,-0.4053848424987136
C3L-00625,B_CELLS,MHC_I_Presentation_Signature,-0.9306242603051011
C3L-00640,B_CELLS,MHC_I_Presentation_Signature,-0.5804275803487652
C3L-00819,B_CELLS,MHC_I_Presentation_Signature,-0.0710650848170364
C3L-00881,B_CELLS,MHC_I_Presentation_Signature,2.2968940506772872
C3L-00928,B_CELLS,MHC_I_Presentation_Signature,-0.0042522911409804
C3L-01031,B_CELLS,MHC_I_Presentation_Signature,0.6305612596116414
C3L-01036,B_CELLS,MHC_I_Presentation_Signature,-0.9021855804955692
C3L-01037,B_CELLS,MHC_I_Presentation_Signature,-0.6953477881512969
C3L-01051,B_CELLS,MHC_I_Presentation_Signature,-0.3453242222404333
C3L-01052,B_CELLS,MHC_I_Presentation_Signature,-0.8906296775692383
C3L-01053,B_CELLS,MHC_I_Presentation_Signature,0.055697381439511
C3L-01054,B_CELLS,MHC_I_Presentation_Signature,-0.0443757061536643
C3L-01124,B_CELLS,MHC_I_Presentation_Signature,1.8649036340613596
C3L-01328,B_CELLS,MHC_I_Presentation_Signature,-0.913052562868663
C3L-01453,B_CELLS,MHC_I_Presentation_Signature,0.0381234230550355
C3L-01598,B_CELLS,MHC_I_Presentation_Signature,2.233032250308284
C3L-01637,B_CELLS,MHC_I_Presentation_Signature,0.4907724239542423
C3L-01662,B_CELLS,MHC_I_Presentation_Signature,-0.5378728698390689
C3L-01687,B_CELLS,MHC_I_Presentation_Signature,0.4121581933490823
C3L-01689,B_CELLS,MHC_I_Presentation_Signature,-0.9143424289219532
C3L-01703,B_CELLS,MHC_I_Presentation_Signature,-0.3853189752764628
C3L-01971,B_CELLS,MHC_I_Presentation_Signature,-0.3630171836488608
C3L-02109,B_CELLS,MHC_I_Presentation_Signature,-0.851766809173441
C3L-02112,B_CELLS,MHC_I_Presentation_Signature,0.3004834787838042
C3L-02115,B_CELLS,MHC_I_Presentation_Signature,-0.791534801976785
C3L-02116,B_CELLS,MHC_I_Presentation_Signature,2.703778612475759
C3L-02118,B_CELLS,MHC_I_Presentation_Signature,1.0781534346052797
C3L-02463,B_CELLS,MHC_I_Presentation_Signature,-0.4072708345509693
C3L-02604,B_CELLS,MHC_I_Presentation_Signature,-0.8002858580044936
C3L-02606,B_CELLS,MHC_I_Presentation_Signature,-1.111526660395257
C3L-02610,B_CELLS,MHC_I_Presentation_Signature,0.0093232408603867
C3L-02613,B_CELLS,MHC_I_Presentation_Signature,0.7645559568171268
C3L-02701,B_CELLS,MHC_I_Presentation_Signature,-0.3176849474052423
C3L-02809,B_CELLS,MHC_I_Presentation_Signature,-0.786010379860081
C3L-02890,B_CELLS,MHC_I_Presentation_Signature,-0.2988484930245169
C3L-02897,B_CELLS,MHC_I_Presentation_Signature,-0.5056329763676385
C3L-02899,B_CELLS,MHC_I_Presentation_Signature,-0.5898621797615646
C3L-03123,B_CELLS,MHC_I_Presentation_Signature,1.3994232310163786
C3L-03356,B_CELLS,MHC_I_Presentation_Signature,0.4213746647710216
C3L-03388,B_CELLS,MHC_I_Presentation_Signature,0.7096041232566123
C3L-03394,B_CELLS,MHC_I_Presentation_Signature,-0.6611108836860417
C3L-03395,B_CELLS,MHC_I_Presentation_Signature,-0.2153295440960502
C3L-03628,B_CELLS,MHC_I_Presentation_Signature,-0.0605037678868705
C3L-03630,B_CELLS,MHC_I_Presentation_Signature,0.6290179278449239
C3L-03632,B_CELLS,MHC_I_Presentation_Signature,-0.5347240389190219
C3L-03635,B_CELLS,MHC_I_Presentation_Signature,-0.7868143464667348
C3L-03639,B_CELLS,MHC_I_Presentation_Signature,-0.6012992078999916
C3L-03743,B_CELLS,MHC_I_Presentation_Signature,-0.8026355196965037
C3L-04027,B_CELLS,MHC_I_Presentation_Signature,-0.8400095943098096
C3L-04080,B_CELLS,MHC_I_Presentation_Signature,-0.7357510754569152
C3L-04473,B_CELLS,MHC_I_Presentation_Signature,2.7863651787890045
C3L-04475,B_CELLS,MHC_I_Presentation_Signature,-0.5123280740674987
C3L-04479,B_CELLS,MHC_I_Presentation_Signature,0.0605279492456451
C3L-04495,B_CELLS,MHC_I_Presentation_Signature,-0.5290542737827485
C3L-04848,B_CELLS,MHC_I_Presentation_Signature,0.2943459467035526
C3L-04853,B_CELLS,MHC_I_Presentation_Signature,-0.1394529691974727
C3N-00198,B_CELLS,MHC_I_Presentation_Signature,0.2971514236167755
C3N-00249,B_CELLS,MHC_I_Presentation_Signature,1.293037817389326
C3N-00302,B_CELLS,MHC_I_Presentation_Signature,-0.7675577206993355
C3N-00303,B_CELLS,MHC_I_Presentation_Signature,0.6147031693742708
C3N-00436,B_CELLS,MHC_I_Presentation_Signature,-0.0852627228871179
C3N-00511,B_CELLS,MHC_I_Presentation_Signature,-0.3697700080915708
C3N-00512,B_CELLS,MHC_I_Presentation_Signature,2.7910348073469056
C3N-00514,B_CELLS,MHC_I_Presentation_Signature,0.5104273857103625
C3N-00516,B_CELLS,MHC_I_Presentation_Signature,-0.5375462902313608
C3N-00517,B_CELLS,MHC_I_Presentation_Signature,-0.807554599304599
C3N-00518,B_CELLS,MHC_I_Presentation_Signature,-0.8593374552905908
C3N-00957,B_CELLS,MHC_I_Presentation_Signature,-0.1272326794281463
C3N-01011,B_CELLS,MHC_I_Presentation_Signature,0.5984805728323851
C3N-01012,B_CELLS,MHC_I_Presentation_Signature,-0.2411097882085131
C3N-01165,B_CELLS,MHC_I_Presentation_Signature,0.0963441958093234
C3N-01167,B_CELLS,MHC_I_Presentation_Signature,0.5258956065553193
C3N-01168,B_CELLS,MHC_I_Presentation_Signature,0.0301906495247576
C3N-01375,B_CELLS,MHC_I_Presentation_Signature,-0.282093082362059
C3N-01380,B_CELLS,MHC_I_Presentation_Signature,-0.2905726885066119
C3N-01381,B_CELLS,MHC_I_Presentation_Signature,-0.843707836679615
C3N-01382,B_CELLS,MHC_I_Presentation_Signature,-0.3437974065138863
C3N-01383,B_CELLS,MHC_I_Presentation_Signature,-0.6525574852621059
C3N-01502,B_CELLS,MHC_I_Presentation_Signature,-0.3442292250465336
C3N-01714,B_CELLS,MHC_I_Presentation_Signature,1.477134259582381
C3N-01715,B_CELLS,MHC_I_Presentation_Signature,0.2886398764170653
C3N-01716,B_CELLS,MHC_I_Presentation_Signature,-0.6151744249179235
C3N-01719,B_CELLS,MHC_I_Presentation_Signature,-0.1626512991702407
C3N-01998,B_CELLS,MHC_I_Presentation_Signature,0.5669277969795667
C3N-02010,B_CELLS,MHC_I_Presentation_Signature,-0.3419743349192656
C3N-02295,B_CELLS,MHC_I_Presentation_Signature,-0.2408779551579784
C3N-02573,B_CELLS,MHC_I_Presentation_Signature,-0.4175767147772381
C3N-02579,B_CELLS,MHC_I_Presentation_Signature,-0.5436852401407769
C3N-02585,B_CELLS,MHC_I_Presentation_Signature,-0.5513358785682876
C3N-02589,B_CELLS,MHC_I_Presentation_Signature,0.3541488516229111
C3N-02592,B_CELLS,MHC_I_Presentation_Signature,-0.4889527547883888
C3N-02768,B_CELLS,MHC_I_Presentation_Signature,-0.3770276193411698
C3N-02940,B_CELLS,MHC_I_Presentation_Signature,0.5190889466162573
C3N-02944,B_CELLS,MHC_I_Presentation_Signature,1.7149273387413486
C3N-02971,B_CELLS,MHC_I_Presentation_Signature,0.648597873883826
C3N-02998,B_CELLS,MHC_I_Presentation_Signature,1.246816555233934
C3N-03000,B_CELLS,MHC_I_Presentation_Signature,-1.0445169621416366
C3N-03007,B_CELLS,MHC_I_Presentation_Signature,-0.5066117624967876
C3N-03061,B_CELLS,MHC_I_Presentation_Signature,1.094621285364369
C3N-03086,B_CELLS,MHC_I_Presentation_Signature,-0.5745789529593975
C3N-03173,B_CELLS,MHC_I_Presentation_Signature,-0.3243020793214916
C3N-03190,B_CELLS,MHC_I_Presentation_Signature,-0.6528471583165217
C3N-03211,B_CELLS,MHC_I_Presentation_Signature,0.2589980648632887
C3N-03426,B_CELLS,MHC_I_Presentation_Signature,-0.3349902611918343
C3N-03428,B_CELLS,MHC_I_Presentation_Signature,2.4965444803091086
