"","Index","Rank","Cell.Interaction","Favorable.Cell.Type","Unfavorable.Cell.Type","No.Total.IMGP","No.Shared.IMGP","Enrichment.Ratio","P.Value","Adjust.P.Value","Permutation.FDR","Shared.IMGP","Total.IMGP"
"167",134,134,"Th1_Macrophage","Th1","Macrophage",46,28,1.217,0.0914395685193355,0.315261795939799,0.881268656716418,"DPP4_FN1/GGT1_CHI3L1/GGT1_SCARB2/GGT1_RAI14/IL22_RAI14/LRRN3_FN1/GGT1_CLEC5A/LRRN3_RAI14/ATP9A_RAI14/DGKI_FN1/IFNG_FN1/IL22_FN1/SGCB_FN1/IL22_CHI3L1/GGT1_COLEC12/IL22_FDX1/SGCB_RAI14/ATP9A_COLEC12/LRRN3_CHI3L1/DOK5_COLEC12/APOD_CHI3L1/ATP9A_EMP1/IL22_ATG7/SYNGR3_FN1/APOD_RAI14/IL22_MSR1/LRP8_CLEC5A/CD38_FN1","DGKI_CHIT1/APBB2_CHIT1/CCL4_CHIT1/DUSP5_CHIT1/CD70_CHIT1/DOK5_COLEC12/ATP9A_COLEC12/GGT1_COLEC12/APBB2_SULT1C2/CCL4_SULT1C2/DUSP5_SULT1C2/HBEGF_SULT1C2/SGCB_SULT1C2/BTG3_SULT1C2/IL22_MSR1/DUSP5_PTGDS/DUSP5_SCARB2/GGT1_SCARB2/IL22_RAI14/APOD_RAI14/LRRN3_RAI14/ATP9A_RAI14/GGT1_RAI14/SGCB_RAI14/LRP8_CLEC5A/GGT1_CLEC5A/APBB2_DNASE2B/IL22_FN1/DGKI_FN1/IFNG_FN1/DPP4_FN1/LRRN3_FN1/SYNGR3_FN1/SGCB_FN1/CD38_FN1/IL22_CHI3L1/APOD_CHI3L1/LRRN3_CHI3L1/GGT1_CHI3L1/IL22_ATG7/APBB2_CD84/CCL4_CD84/DUSP5_CD84/IL22_FDX1/APBB2_SGMS1/ATP9A_EMP1"
"79",135,135,"Tcm_Cytotoxic","Tcm","Cytotoxic",6,5,1.667,0.109302257914858,0.371306199681357,0.905925925925926,"TXK_KLRD1/RPP38_GNLY/NEFL_GNLY/PSPC1_GNLY/POLR2J2_GNLY","SLC7A6_KLRB1/TXK_KLRD1/PSPC1_GNLY/NEFL_GNLY/POLR2J2_GNLY/RPP38_GNLY"
"375",136,135,"Tfh_Tem","Tfh","Tem",6,5,1.667,0.109302257914858,0.371306199681357,0.905925925925926,"STK39_EWSR1/KCNK5_AKT3/B3GAT1_NFATC4/ZNF764_TBC1D5/ZNF764_NFATC4","HEY1_TBC1D5/ZNF764_TBC1D5/B3GAT1_NFATC4/ZNF764_NFATC4/KCNK5_AKT3/STK39_EWSR1"
"273",137,137,"Th2_NK","Th2","NK",11,8,1.455,0.113147861914473,0.378799363800626,0.905401459854015,"LIMA1_TBXA2R/LIMA1_MCM3AP/ANK1_MRC2/ANK1_SLC30A5/LIMA1_ADARB1/PTGIS_ADARB1/SLC39A14_PDLIM4/ADCY1_ADARB1","SLC39A14_PDLIM4/SMAD2_ZNF747/ANK1_SLC30A5/SMAD2_SLC30A5/LIMA1_MCM3AP/LIMA1_TBXA2R/ANK1_MRC2/WDHD1_SPN/PTGIS_ADARB1/ADCY1_ADARB1/LIMA1_ADARB1"
"438",138,137,"Tem_Th1","Tem","Th1",11,8,1.455,0.113147861914473,0.378799363800626,0.905401459854015,"DDX17_APBB2/DDX17_DUSP5/TBC1D5_APBB2/FLI1_APBB2/EWSR1_APBB2/CCR2_CCL4/TBCD_CD70/LTK_DUSP5","EWSR1_IL22/FLI1_APBB2/TBC1D5_APBB2/EWSR1_APBB2/DDX17_APBB2/CCR2_CCL4/LTK_DUSP5/DDX17_DUSP5/NFATC4_GGT1/EWSR1_GGT1/TBCD_CD70"
"433",139,139,"NK_Th1","NK","Th1",18,12,1.333,0.118722357935165,0.394602369539901,0.904388489208633,"MCM3AP_APBB2/ZNF747_APBB2/LDB3_APBB2/SLC30A5_BTG3/LDB3_CD70/TINAGL1_DUSP5/MCM3AP_BTG3/LDB3_BTG3/FZR1_APBB2/FZR1_DUSP5/XCL2_DUSP5/ZNF747_EGFL6","ZNF747_APBB2/MCM3AP_APBB2/FZR1_APBB2/LDB3_APBB2/ZNF747_EGFL6/XCL2_DUSP5/FZR1_DUSP5/TINAGL1_DUSP5/TCTN2_ATP9A/PDLIM4_GGT1/CDC5L_GGT1/MRC2_GGT1/MAPRE3_GGT1/NCR1_GGT1/SLC30A5_BTG3/MCM3AP_BTG3/LDB3_BTG3/LDB3_CD70"
"48",140,140,"iDC_CD8 T","iDC","CD8 T",3,3,2,0.124961208234199,0.39815226347724,0.924142857142857,"CARD9_DNAJB1/GUCA1A_DNAJB1/ABCG2_DNAJB1","GUCA1A_DNAJB1/CARD9_DNAJB1/ABCG2_DNAJB1"
"236",141,140,"DC_CD56dim NK","DC","CD56dim NK",3,3,2,0.124961208234199,0.39815226347724,0.924142857142857,"PPFIBP2_GTF3C1/PPFIBP2_KIR3DL1/PPFIBP2_IL21R","PPFIBP2_IL21R/PPFIBP2_KIR3DL1/PPFIBP2_GTF3C1"
"245",142,140,"T_CD56dim NK","T","CD56dim NK",3,3,2,0.124961208234199,0.39815226347724,0.924142857142857,"BCL11B_IL21R/GIMAP5_GZMB/BCL11B_GZMB","BCL11B_GZMB/GIMAP5_GZMB/BCL11B_IL21R"
"292",143,140,"Tgd_Tumor","Tgd","Tumor",3,3,2,0.124961208234199,0.39815226347724,0.924142857142857,"TRGV9_S100A2/CD160_S100A2/FEZ1_S100A2","TRGV9_S100A2/CD160_S100A2/FEZ1_S100A2"
"330",144,140,"T_Th","T","Th",3,3,2,0.124961208234199,0.39815226347724,0.924142857142857,"BCL11B_RPA1/BCL11B_DDX50/BCL11B_ANP32B","BCL11B_RPA1/BCL11B_ANP32B/BCL11B_DDX50"
"408",145,140,"Mast_Tgd","Mast","Tgd",3,3,2,0.124961208234199,0.39815226347724,0.924142857142857,"MAOB_FEZ1/MAOB_TRGV9/PPM1H_FEZ1","MAOB_TRGV9/PPM1H_FEZ1/MAOB_FEZ1"
"268",146,146,"Tcm_NK","Tcm","NK",22,14,1.273,0.142863076483219,0.452073570789365,0.922123287671233,"MAP3K1_ADARB1/SNRPN_MAPRE3/CEP68_ADARB1/POLR2J2_MRC2/REPS1_ADARB1/SNRPN_ADARB1/CASP8_ADARB1/RPP38_ADARB1/FOXP1_ADARB1/KLF12_ADARB1/POLR2J2_ADARB1/INPP4B_ADARB1/CEP68_MRC2/NEFL_TCTN2","TIMM8A_ZNF747/SLC7A6_ZNF747/SLC7A6_MCM3AP/STX16_MCM3AP/POLR2J2_MRC2/CEP68_MRC2/SNRPN_MAPRE3/TIMM8A_BCL2/SLC7A6_BCL2/NEFL_TCTN2/FOXP1_ADARB1/KLF12_ADARB1/REPS1_ADARB1/INPP4B_ADARB1/CASP8_ADARB1/SNRPN_ADARB1/POLR2J2_ADARB1/CEP68_ADARB1/MAP3K1_ADARB1/RPP38_ADARB1/KLF12_LDB3/SLC7A6_LDB3"
"424",147,147,"Cytotoxic_Th1","Cytotoxic","Th1",8,6,1.5,0.144429395273487,0.453920956573817,0.922789115646258,"CTSW_CD70/KLRB1_DUSP5/CTSW_CCL4/APOL3_EGFL6/SIGIRR_DUSP5/APOL3_CCL4","GNLY_LRP8/APOL3_EGFL6/CTSW_CCL4/APOL3_CCL4/KLRB1_DUSP5/SIGIRR_DUSP5/GNLY_ATP9A/CTSW_CD70"
"255",148,148,"CD8 T_NK","CD8 T","NK",10,7,1.4,0.171747661825899,0.536131214618684,0.946351351351351,"FLT3LG_ADARB1/RBM3_ADARB1/ZNF609_ADARB1/CDKN2AIP_MRC2/KLF9_ADARB1/THUMPD1_ADARB1/ZEB1_MRC2","DNAJB1_ZNF747/DNAJB1_MCM3AP/ZEB1_MRC2/CDKN2AIP_MRC2/THUMPD1_ADARB1/ZNF609_ADARB1/FLT3LG_ADARB1/RBM3_ADARB1/KLF9_ADARB1/DNAJB1_LDB3"
"441",149,149,"Th2_Th1","Th2","Th1",30,18,1.2,0.18042174561343,0.559428499821506,0.951812080536913,"LIMA1_BTG3/LIMA1_DUSP5/EVI5_BTG3/LIMA1_APBB2/GSTA4_APBB2/EVI5_APBB2/LIMA1_CD70/SNRPD1_DUSP5/ANK1_EGFL6/SLC39A14_BTG3/LAIR2_APBB2/DHFR_APBB2/SLC39A14_APBB2/ANK1_BTG3/CXCR6_CD70/MICAL2_APBB2/IL26_DUSP5/MICAL2_DUSP5","MB_LRP8/WDHD1_LRP8/WDHD1_IL22/SMAD2_IL22/LAIR2_APBB2/EVI5_APBB2/MICAL2_APBB2/DHFR_APBB2/GSTA4_APBB2/SLC39A14_APBB2/LIMA1_APBB2/CENPF_DPP4/WDHD1_DPP4/ANK1_EGFL6/SNRPD1_DUSP5/IL26_DUSP5/MICAL2_DUSP5/LIMA1_DUSP5/MB_GGT1/WDHD1_GGT1/SMAD2_GGT1/CDC25C_GGT1/EVI5_BTG3/ANK1_BTG3/SLC39A14_BTG3/LIMA1_BTG3/CXCR6_CD70/LIMA1_CD70/NEIL3_CD38/CDC7_CD38"
"63",150,150,"Th2_CD8 T","Th2","CD8 T",21,13,1.238,0.191393902670077,0.589493220223836,0.9696,"LIMA1_DNAJB1/SLC39A14_DNAJB1/LIMA1_SF1/LIMA1_APBA2/SLC39A14_CAMLG/LIMA1_ZNF609/ANK1_APBA2/LIMA1_ZEB1/ANK1_DNAJB1/LIMA1_PPP1R2/SLC39A14_ZNF22/ANK1_LIME1/ANK1_ZNF22","LIMA1_SF1/WDHD1_ARHGAP8/ANK1_DNAJB1/SLC39A14_DNAJB1/LIMA1_DNAJB1/ANK1_LIME1/WDHD1_THUMPD1/SMAD2_THUMPD1/ANK1_APBA2/LIMA1_APBA2/WDHD1_LEPROTL1/LIMA1_ZEB1/LIMA1_ZNF609/SLC39A14_CAMLG/LIMA1_PPP1R2/ANK1_ZNF22/SLC39A14_ZNF22/WDHD1_FLT3LG/SMAD2_FLT3LG/SMAD2_CDKN2AIP/CDC7_CDKN2AIP"
"385",151,151,"iDC_Tfh","iDC","Tfh",14,9,1.286,0.211804331891678,0.648037094926855,0.98205298013245,"LMAN2L_HEY1/ABCG2_HEY1/FABP4_SH3TC1/MS4A6A_HEY1/CARD9_HEY1/CD1C_HEY1/CLEC10A_HEY1/CD1C_MYO7A/ABCG2_TOX","CD1C_MYO7A/ABCG2_TOX/CARD9_HEY1/ABCG2_HEY1/CLEC10A_HEY1/MS4A6A_HEY1/LMAN2L_HEY1/CD1C_HEY1/FABP4_SH3TC1/SYT17_MYO6/GUCA1A_STK39/FZD2_STK39/LMAN2L_ZNF764/SYT17_KCNK5"
"173",152,152,"DC_Mast","DC","Mast",7,5,1.429,0.226477616668298,0.688372755926012,0.990855263157895,"PPFIBP2_PTGS1/PPFIBP2_PRG2/PPFIBP2_ABCC4/PPFIBP2_MPO/CCL17_PTGS1","PPFIBP2_PRG2/PPFIBP2_MPO/NPR1_KIT/PPFIBP2_ABCC4/PPFIBP2_PTGS1/CCL17_PTGS1/CD209_MAOB"
